Strategy,n_drones,Plan,Sensing Mismatch %,Total Collisions,Cross Collisions,Parallel_Collisions,Cell Occupied Collisions,Total Flights Distance,Total Collision Distance,Risk of Collision,Total Duration of Flights,Number of Flights,Average Collisions per Flight
basic_ca,3,"[[[[2.0, 0.0], 2]], [[[0.0, 2.0], 1], [[1.0, 2.0], 10], [[1.0, 3.0], 1], [[2.0, 3.0], 2], [[2.0, 2.0], 1], [[2.0, 1.0], 3], [[1.0, 1.0], 2], [[0.0, 2.0], 1]], [[[4.0, 2.0], 1], [[3.0, 2.0], 2], [[3.0, 3.0], 1], [[4.0, 2.0], 1]]]",43.59,0,0,0,0,10.828,0,0.0,11.0,10,0.0

no_ca,4,"[[[[2.0, 0.0], 1], [[2.0, 1.0], 2], [[2.0, 2.0], 2], [[1.0, 2.0], 2], [[1.0, 1.0], 1], [[2.0, 0.0], 1]], [[[0.0, 2.0], 1], [[1.0, 2.0], 6], [[1.0, 3.0], 2], [[2.0, 3.0], 5], [[2.0, 2.0], 5], [[2.0, 1.0], 5], [[1.0, 1.0], 3], [[0.0, 2.0], 1]], [[[4.0, 2.0], 2]], [[[2.0, 4.0], 1], [[2.0, 3.0], 1], [[3.0, 3.0], 1], [[2.0, 2.0], 1], [[1.0, 2.0], 1], [[2.0, 4.0], 1]]]",27.45,6,3,0,3,19.479,6.5,0.334,20.0,17,0.353
pf_ca,4,"[[[[2.0, 0.0], 1.0], [[1.985, 0.5], 0.0], [[1.82, 0.028], 0.0], [[1.831, 0.528], 0.0], [[1.453, 0.855], 0.0], [[1.911, 0.654], 0.0], [[2.0, 1.0], 2.0], [[1.992, 1.5], 0.0], [[1.802, 1.038], 0.0], [[1.811, 1.538], 0.0], [[2.0, 2.0], 2.0], [[2.418, 2.275], 0.0], [[1.949, 2.101], 0.0], [[2.446, 2.153], 0.0], [[1.947, 2.131], 0.0], [[2.372, 1.869], 0.0], [[1.873, 1.893], 0.0], [[2.364, 1.801], 0.0], [[1.87, 1.875], 0.0], [[1.371, 1.9], 0.0], [[1.0, 2.0], 2.0], [[1.169, 1.529], 0.0], [[1.005, 1.057], 0.0], [[1.0, 1.0], 1.0], [[1.384, 0.68], 0.0], [[1.72, 0.31], 0.0], [[2.0, 0.0], 1]], [[[0.0, 2.0], 1.0], [[0.5, 1.982], 0.0], [[0.041, 2.182], 0.0], [[0.532, 2.086], 0.0], [[1.0, 2.0], 6.0], [[0.635, 2.342], 0.0], [[0.925, 2.749], 0.0], [[1.0, 3.0], 2.0], [[1.496, 2.937], 0.0], [[1.728, 3.38], 0.0], [[2.0, 3.0], 5.0], [[2.051, 2.503], 0.0], [[2.245, 2.964], 0.0], [[2.164, 2.47], 0.0], [[2.0, 2.0], 5.0], [[2.105, 1.511], 0.0], [[1.899, 1.056], 0.0], [[2.0, 1.0], 5.0], [[1.795, 1.456], 0.0], [[1.364, 1.203], 0.0], [[1.0, 1.0], 3.0], [[0.7, 1.4], 0.0], [[0.298, 1.697], 0.0], [[0.0, 2.0], 1]], [[[4.0, 2.0], 2]], [[[2.0, 4.0], 1.0], [[1.96, 3.502], 0.0], [[2.361, 3.202], 0.0], [[2.0, 3.0], 1.0], [[2.5, 3.006], 0.0], [[2.801, 2.607], 0.0], [[3.0, 3.0], 1.0], [[2.65, 2.643], 0.0], [[2.278, 2.308], 0.0], [[2.0, 2.0], 1.0], [[1.769, 1.557], 0.0], [[1.408, 1.211], 0.0], [[1.172, 1.652], 0.0], [[1.0, 2.0], 1.0], [[1.165, 2.472], 0.0], [[1.464, 2.071], 0.0], [[0.967, 2.128], 0.0], [[1.234, 2.551], 0.0], [[0.758, 2.705], 0.0], [[1.177, 2.978], 0.0], [[0.942, 3.419], 0.0], [[1.384, 3.654], 0.0], [[1.288, 4.145], 0.0], [[1.745, 3.943], 0.0], [[2.0, 4.0], 1]]]",27.45,2,1,0,1,34.294,1.5,0.044,36.5,73,0.027
basic_ca,4,"[[[[2.0, 0.0], 1], [[2.0, 1.0], 2], [[2.0, 2.0], 12.0], [[1.0, 2.0], 2], [[1.0, 1.0], 1], [[2.0, 0.0], 1]], [[[0.0, 2.0], 1], [[1.0, 2.0], 6], [[1.0, 3.0], 2], [[2.0, 3.0], 5], [[2.0, 2.0], 5], [[2.0, 1.0], 5], [[1.0, 1.0], 3], [[0.0, 2.0], 1]], [[[4.0, 2.0], 2]], [[[2.0, 4.0], 1], [[2.0, 3.0], 1], [[3.0, 3.0], 1], [[2.0, 2.0], 11.0], [[1.0, 2.0], 1], [[2.0, 4.0], 1]]]",66.67,5,3,0,2,19.479,6.0,0.308,20.0,17,0.294

no_ca,5,"[[[[2.0, 0.0], 2]], [[[0.0, 2.0], 1], [[1.0, 2.0], 8], [[1.0, 3.0], 6], [[2.0, 3.0], 1], [[2.0, 2.0], 2], [[2.0, 1.0], 7], [[0.0, 2.0], 1]], [[[4.0, 2.0], 2]], [[[2.0, 4.0], 1], [[1.0, 2.0], 1], [[1.0, 3.0], 1], [[2.0, 4.0], 1]], [[[0.0, 0.0], 2]]]",29.73,1,0,0,1,11.886,0.5,0.042,12.5,9,0.111
pf_ca,5,"[[[[2.0, 0.0], 2]], [[[0.0, 2.0], 1.0], [[0.489, 2.104], 0.0], [[0.966, 1.955], 0.0], [[1.0, 2.0], 8.0], [[0.561, 1.76], 0.0], [[0.065, 1.697], 0.0], [[-0.43, 1.626], 0.0], [[-0.064, 1.966], 0.0], [[0.305, 2.304], 0.0], [[0.659, 2.657], 0.0], [[1.0, 3.0], 6.0], [[1.498, 2.956], 0.0], [[1.319, 3.422], 0.0], [[1.736, 3.148], 0.0], [[2.0, 3.0], 1.0], [[2.465, 2.817], 0.0], [[2.177, 2.409], 0.0], [[2.0, 2.0], 2.0], [[2.07, 1.505], 0.0], [[1.867, 1.048], 0.0], [[2.0, 1.0], 7.0], [[1.845, 1.475], 0.0], [[1.348, 1.534], 0.0], [[0.871, 1.684], 0.0], [[0.399, 1.847], 0.0], [[0.0, 2.0], 1]], [[[4.0, 2.0], 2]], [[[2.0, 4.0], 1.0], [[1.826, 3.531], 0.0], [[1.559, 3.109], 0.0], [[1.442, 2.623], 0.0], [[1.726, 3.034], 0.0], [[1.482, 2.598], 0.0], [[1.676, 3.059], 0.0], [[1.406, 2.638], 0.0], [[1.633, 3.083], 0.0], [[1.386, 2.648], 0.0], [[1.657, 3.069], 0.0], [[1.479, 2.601], 0.0], [[1.735, 3.031], 0.0], [[1.366, 2.694], 0.0], [[1.619, 3.125], 0.0], [[1.421, 2.666], 0.0], [[1.697, 3.083], 0.0], [[1.476, 2.634], 0.0], [[1.69, 3.086], 0.0], [[1.486, 2.63], 0.0], [[1.211, 2.212], 0.0], [[1.0, 2.0], 1.0], [[1.487, 1.888], 0.0], [[1.329, 2.363], 0.0], [[1.663, 1.99], 0.0], [[1.401, 2.417], 0.0], [[1.676, 1.999], 0.0], [[1.35, 2.378], 0.0], [[1.69, 2.011], 0.0], [[1.435, 2.441], 0.0], [[1.746, 2.05], 0.0], [[1.534, 2.503], 0.0], [[1.825, 2.096], 0.0], [[1.463, 2.441], 0.0], [[1.774, 2.05], 0.0], [[1.483, 2.456], 0.0], [[1.789, 2.061], 0.0], [[1.556, 2.503], 0.0], [[1.456, 2.013], 0.0], [[1.337, 2.498], 0.0], [[0.867, 2.328], 0.0], [[0.621, 2.763], 0.0], [[1.0, 3.0], 1.0], [[1.333, 3.373], 0.0], [[1.69, 3.723], 0.0], [[2.0, 4.0], 1]], [[[0.0, 0.0], 2]]]",29.73,3,3,0,0,33.516,3.0,0.09,35.0,70,0.043
basic_ca,5,"[[[[2.0, 0.0], 2]], [[[0.0, 2.0], 1], [[1.0, 2.0], 8], [[1.0, 3.0], 6], [[2.0, 3.0], 1], [[2.0, 2.0], 2], [[2.0, 1.0], 7], [[0.0, 2.0], 1]], [[[4.0, 2.0], 2]], [[[2.0, 4.0], 10.5], [[1.0, 2.0], 4.0], [[1.0, 3.0], 1], [[2.0, 4.0], 1]], [[[0.0, 0.0], 2]]]",37.84,0,0,0,0,11.886,0,0.0,12.5,9,0.0

no_ca,6,"[[[[2.0, 0.0], 1], [[2.0, 1.0], 6], [[3.0, 1.0], 6], [[3.0, 2.0], 2], [[2.0, 2.0], 4], [[1.0, 2.0], 4], [[2.0, 0.0], 1]], [[[0.0, 2.0], 2]], [[[4.0, 2.0], 1], [[3.0, 3.0], 1], [[2.0, 1.0], 1], [[3.0, 1.0], 1], [[4.0, 2.0], 1]], [[[2.0, 4.0], 1], [[2.0, 3.0], 6], [[3.0, 3.0], 8], [[3.0, 2.0], 3], [[2.0, 2.0], 5], [[1.0, 2.0], 4], [[2.0, 4.0], 1]], [[[0.0, 0.0], 2]], [[[4.0, 0.0], 2]]]",25.45,5,0,0,5,20.537,2.5,0.122,21.5,16,0.312
pf_ca,6,"[[[[2.0, 0.0], 1.0], [[1.932, 0.495], 0.0], [[1.791, 0.016], 0.0], [[1.879, 0.508], 0.0], [[1.502, 0.837], 0.0], [[1.764, 0.411], 0.0], [[1.978, 0.863], 0.0], [[2.0, 1.0], 6.0], [[2.499, 1.034], 0.0], [[2.027, 1.199], 0.0], [[1.981, 0.701], 0.0], [[2.051, 0.206], 0.0], [[2.147, -0.285], 0.0], [[2.429, 0.128], 0.0], [[2.853, -0.136], 0.0], [[2.815, 0.362], 0.0], [[2.358, 0.16], 0.0], [[2.603, 0.596], 0.0], [[2.245, 0.247], 0.0], [[2.585, 0.614], 0.0], [[2.23, 0.261], 0.0], [[2.604, 0.593], 0.0], [[3.021, 0.317], 0.0], [[2.609, 0.035], 0.0], [[2.79, 0.501], 0.0], [[3.032, 0.939], 0.0], [[3.0, 1.0], 6.0], [[2.985, 1.5], 0.0], [[3.001, 1.0], 0.0], [[2.953, 1.498], 0.0], [[2.477, 1.653], 0.0], [[2.933, 1.447], 0.0], [[2.872, 1.943], 0.0], [[3.0, 2.0], 2.0], [[3.5, 2.005], 0.0], [[3.005, 1.935], 0.0], [[2.518, 2.05], 0.0], [[2.326, 1.589], 0.0], [[1.911, 1.867], 0.0], [[2.0, 2.0], 4.0], [[2.409, 1.712], 0.0], [[1.926, 1.842], 0.0], [[1.432, 1.761], 0.0], [[1.0, 2.0], 4.0], [[1.465, 1.815], 0.0], [[1.608, 1.336], 0.0], [[1.656, 0.839], 0.0], [[1.78, 0.354], 0.0], [[2.0, 0.0], 1]], [[[0.0, 2.0], 2]], [[[4.0, 2.0], 1.0], [[3.641, 2.348], 0.0], [[3.225, 2.626], 0.0], [[3.0, 3.0], 1.0], [[3.427, 2.739], 0.0], [[3.093, 2.367], 0.0], [[2.72, 2.034], 0.0], [[2.438, 1.621], 0.0], [[2.718, 2.035], 0.0], [[2.381, 1.665], 0.0], [[2.638, 2.095], 0.0], [[2.37, 1.672], 0.0], [[2.605, 2.114], 0.0], [[2.208, 1.809], 0.0], [[2.341, 2.291], 0.0], [[2.478, 1.81], 0.0], [[2.752, 2.228], 0.0], [[2.477, 1.811], 0.0], [[2.334, 2.29], 0.0], [[2.226, 1.802], 0.0], [[2.073, 1.326], 0.0], [[2.0, 1.0], 1.0], [[2.495, 1.072], 0.0], [[2.494, 1.572], 0.0], [[2.829, 1.201], 0.0], [[3.0, 1.0], 1.0], [[3.37, 1.336], 0.0], [[3.745, 1.668], 0.0], [[4.0, 2.0], 1]], [[[2.0, 4.0], 1.0], [[2.015, 3.5], 0.0], [[2.25, 3.942], 0.0], [[2.273, 3.442], 0.0], [[1.774, 3.474], 0.0], [[1.998, 3.027], 0.0], [[2.0, 3.0], 6.0], [[2.498, 2.958], 0.0], [[2.607, 3.446], 0.0], [[2.811, 2.99], 0.0], [[3.0, 3.0], 8.0], [[3.042, 2.502], 0.0], [[2.578, 2.316], 0.0], [[2.825, 1.881], 0.0], [[3.0, 2.0], 3.0], [[2.832, 2.471], 0.0], [[2.387, 2.242], 0.0], [[2.0, 2.0], 5.0], [[1.503, 2.054], 0.0], [[1.918, 1.775], 0.0], [[1.454, 1.587], 0.0], [[0.975, 1.732], 0.0], [[1.0, 2.0], 4.0], [[1.482, 2.134], 0.0], [[1.584, 2.624], 0.0], [[1.509, 3.118], 0.0], [[1.738, 3.562], 0.0], [[1.971, 4.005], 0.0], [[2.0, 4.0], 1]], [[[0.0, 0.0], 2]], [[[4.0, 0.0], 2]]]",25.45,0,0,0,0,48.062,0,0.0,52.0,104,0.0
basic_ca,6,"[[[[2.0, 0.0], 1], [[2.0, 1.0], 7.0], [[3.0, 1.0], 6], [[3.0, 2.0], 2], [[2.0, 2.0], 4], [[1.0, 2.0], 4], [[2.0, 0.0], 1]], [[[0.0, 2.0], 2]], [[[4.0, 2.0], 1], [[3.0, 3.0], 6.0], [[2.0, 1.0], 5.0], [[3.0, 1.0], 1], [[4.0, 2.0], 1]], [[[2.0, 4.0], 1], [[2.0, 3.0], 7.0], [[3.0, 3.0], 9.0], [[3.0, 2.0], 4.0], [[2.0, 2.0], 5], [[1.0, 2.0], 4], [[2.0, 4.0], 1]], [[[0.0, 0.0], 2]], [[[4.0, 0.0], 2]]]",34.55,0,0,0,0,20.537,0,0.0,21.5,16,0.0

no_ca,7,"[[[[2.0, 0.0], 1], [[3.0, 2.0], 1], [[2.0, 2.0], 1], [[1.0, 2.0], 2], [[1.0, 1.0], 2], [[2.0, 0.0], 1]], [[[0.0, 2.0], 1], [[1.0, 2.0], 7], [[2.0, 3.0], 2], [[2.0, 2.0], 6], [[2.0, 1.0], 2], [[1.0, 1.0], 8], [[0.0, 2.0], 1]], [[[4.0, 2.0], 2]], [[[2.0, 4.0], 2]], [[[0.0, 0.0], 2]], [[[4.0, 0.0], 2]], [[[0.0, 4.0], 2]]]",32.61,1,0,0,1,13.479,0.5,0.037,14.0,11,0.091
pf_ca,7,"[[[[2.0, 0.0], 1.0], [[2.304, 0.397], 0.0], [[2.537, 0.839], 0.0], [[2.733, 1.299], 0.0], [[2.893, 1.773], 0.0], [[3.0, 2.0], 1.0], [[2.504, 2.065], 0.0], [[2.079, 1.803], 0.0], [[2.0, 2.0], 1.0], [[2.5, 1.985], 0.0], [[2.001, 2.024], 0.0], [[2.495, 1.943], 0.0], [[1.995, 1.949], 0.0], [[2.491, 1.889], 0.0], [[1.995, 1.948], 0.0], [[2.493, 1.902], 0.0], [[1.993, 1.89], 0.0], [[1.499, 1.97], 0.0], [[1.957, 1.769], 0.0], [[1.475, 1.903], 0.0], [[1.0, 2.0], 2.0], [[1.064, 1.504], 0.0], [[0.893, 1.034], 0.0], [[1.0, 1.0], 2.0], [[1.428, 0.742], 0.0], [[1.705, 0.325], 0.0], [[2.0, 0.0], 1]], [[[0.0, 2.0], 1.0], [[0.498, 2.048], 0.0], [[0.724, 2.494], 0.0], [[1.05, 2.116], 0.0], [[1.0, 2.0], 7.0], [[1.368, 2.338], 0.0], [[1.154, 2.79], 0.0], [[1.151, 3.29], 0.0], [[1.605, 3.08], 0.0], [[2.0, 3.0], 2.0], [[1.979, 2.5], 0.0], [[2.107, 2.017], 0.0], [[2.0, 2.0], 6.0], [[1.92, 1.506], 0.0], [[1.986, 1.011], 0.0], [[2.0, 1.0], 2.0], [[1.799, 1.458], 0.0], [[1.382, 1.183], 0.0], [[1.0, 1.0], 8.0], [[0.709, 1.407], 0.0], [[0.379, 1.782], 0.0], [[0.0, 2.0], 1]], [[[4.0, 2.0], 2]], [[[2.0, 4.0], 2]], [[[0.0, 0.0], 2]], [[[4.0, 0.0], 2]], [[[0.0, 4.0], 2]]]",32.61,0,0,0,0,21.016,0,0.0,23.5,47,0.0
basic_ca,7,"[[[[2.0, 0.0], 1], [[3.0, 2.0], 1], [[2.0, 2.0], 4.5], [[1.0, 2.0], 2], [[1.0, 1.0], 2], [[2.0, 0.0], 1]], [[[0.0, 2.0], 1], [[1.0, 2.0], 7], [[2.0, 3.0], 2], [[2.0, 2.0], 6], [[2.0, 1.0], 2], [[1.0, 1.0], 8], [[0.0, 2.0], 1]], [[[4.0, 2.0], 2]], [[[2.0, 4.0], 2]], [[[0.0, 0.0], 2]], [[[4.0, 0.0], 2]], [[[0.0, 4.0], 2]]]",40.22,0,0,0,0,13.479,0,0.0,14.0,11,0.0

no_ca,8,"[[[[2.0, 0.0], 1], [[2.0, 1.0], 1], [[3.0, 1.0], 3], [[3.0, 2.0], 1], [[2.0, 2.0], 2], [[1.0, 2.0], 3], [[1.0, 1.0], 2], [[2.0, 0.0], 1]], [[[0.0, 2.0], 1], [[1.0, 2.0], 7], [[2.0, 3.0], 4], [[2.0, 2.0], 6], [[2.0, 1.0], 2], [[1.0, 1.0], 6], [[0.0, 2.0], 1]], [[[4.0, 2.0], 2]], [[[2.0, 4.0], 2]], [[[0.0, 0.0], 2]], [[[4.0, 0.0], 2]], [[[0.0, 4.0], 2]], [[[4.0, 4.0], 2]]]",35.19,0,0,0,0,14.243,0,0.0,14.5,13,0.0
pf_ca,8,"[[[[2.0, 0.0], 1.0], [[2.028, 0.499], 0.0], [[1.725, 0.897], 0.0], [[2.0, 1.0], 1.0], [[2.491, 1.096], 0.0], [[2.97, 0.953], 0.0], [[3.0, 1.0], 3.0], [[2.96, 1.498], 0.0], [[2.993, 0.999], 0.0], [[3.023, 1.499], 0.0], [[2.905, 1.984], 0.0], [[3.0, 2.0], 1.0], [[2.52, 2.141], 0.0], [[2.603, 1.648], 0.0], [[2.138, 1.833], 0.0], [[2.0, 2.0], 2.0], [[1.5, 1.989], 0.0], [[1.145, 1.638], 0.0], [[1.0, 2.0], 3.0], [[1.045, 1.502], 0.0], [[1.525, 1.365], 0.0], [[1.173, 1.01], 0.0], [[1.0, 1.0], 2.0], [[1.395, 0.694], 0.0], [[1.714, 0.309], 0.0], [[2.0, 0.0], 1]], [[[0.0, 2.0], 1.0], [[0.499, 2.034], 0.0], [[0.64, 2.513], 0.0], [[1.009, 2.175], 0.0], [[1.0, 2.0], 7.0], [[1.292, 2.406], 0.0], [[1.696, 2.701], 0.0], [[2.0, 3.0], 4.0], [[2.003, 2.5], 0.0], [[1.509, 2.424], 0.0], [[1.928, 2.695], 0.0], [[1.97, 2.197], 0.0], [[2.0, 2.0], 6.0], [[2.07, 1.505], 0.0], [[1.812, 1.077], 0.0], [[2.0, 1.0], 2.0], [[1.766, 1.442], 0.0], [[1.311, 1.235], 0.0], [[1.0, 1.0], 6.0], [[0.689, 1.392], 0.0], [[0.303, 1.71], 0.0], [[0.0, 2.0], 1]], [[[4.0, 2.0], 2]], [[[2.0, 4.0], 2]], [[[0.0, 0.0], 2]], [[[4.0, 0.0], 2]], [[[0.0, 4.0], 2]], [[[4.0, 4.0], 2]]]",35.19,0,0,0,0,19.958,0,0.0,23.0,46,0.0
basic_ca,8,"[[[[2.0, 0.0], 1], [[2.0, 1.0], 1], [[3.0, 1.0], 3], [[3.0, 2.0], 1], [[2.0, 2.0], 2], [[1.0, 2.0], 3], [[1.0, 1.0], 2], [[2.0, 0.0], 1]], [[[0.0, 2.0], 1], [[1.0, 2.0], 7], [[2.0, 3.0], 4], [[2.0, 2.0], 6], [[2.0, 1.0], 2], [[1.0, 1.0], 6], [[0.0, 2.0], 1]], [[[4.0, 2.0], 2]], [[[2.0, 4.0], 2]], [[[0.0, 0.0], 2]], [[[4.0, 0.0], 2]], [[[0.0, 4.0], 2]], [[[4.0, 4.0], 2]]]",35.19,0,0,0,0,14.243,0,0.0,14.5,13,0.0

no_ca,1,"[[[[2.0, 0.0], 1], [[3.0, 1.0], 4], [[3.0, 2.0], 7], [[2.0, 2.0], 3], [[1.0, 2.0], 4], [[1.0, 1.0], 8], [[2.0, 0.0], 1]]]",48.0,0,0,0,0,6.828,0,0.0,7.0,6,0.0
pf_ca,1,"[[[[2.0, 0.0], 1.0], [[2.353, 0.354], 0.0], [[2.636, 0.766], 0.0], [[3.0, 1.0], 4.0], [[2.982, 1.5], 0.0], [[2.756, 1.946], 0.0], [[3.0, 2.0], 7.0], [[2.501, 1.971], 0.0], [[2.412, 2.463], 0.0], [[2.053, 2.114], 0.0], [[2.0, 2.0], 3.0], [[1.501, 1.963], 0.0], [[1.878, 2.292], 0.0], [[1.425, 2.079], 0.0], [[1.0, 2.0], 4.0], [[0.955, 1.502], 0.0], [[0.992, 2.001], 0.0], [[0.99, 1.501], 0.0], [[0.987, 2.001], 0.0], [[0.976, 1.501], 0.0], [[1.436, 1.304], 0.0], [[1.005, 1.052], 0.0], [[1.0, 1.0], 8.0], [[1.344, 0.637], 0.0], [[1.673, 0.261], 0.0], [[2.0, 0.0], 1]]]",48.0,0,0,0,0,11.213,0,0.0,12.5,25,0.0
basic_ca,1,"[[[[2.0, 0.0], 1], [[3.0, 1.0], 4], [[3.0, 2.0], 7], [[2.0, 2.0], 3], [[1.0, 2.0], 4], [[1.0, 1.0], 8], [[2.0, 0.0], 1]]]",48.0,0,0,0,0,6.828,0,0.0,7.0,6,0.0

no_ca,2,"[[[[2.0, 0.0], 1], [[2.0, 1.0], 8], [[3.0, 1.0], 5], [[3.0, 2.0], 5], [[2.0, 2.0], 1], [[1.0, 2.0], 3], [[1.0, 1.0], 4], [[2.0, 0.0], 1]], [[[0.0, 2.0], 1], [[2.0, 1.0], 2], [[1.0, 1.0], 1], [[0.0, 2.0], 1]]]",35.56,1,0,0,1,12.064,0.5,0.041,12.5,10,0.1
