type,id,x,y,z,value
SENSE,84,441.7773360001704,1107.5803738998482,1.0,1354
SENSE,85,441.7773360001704,1172.7321605998857,1.0,20
SENSE,86,441.7773360001704,1237.8839472999232,1.0,222
SENSE,87,441.7773360001704,1303.0357339999607,1.0,3103
SENSE,88,441.7773360001704,1368.187520699998,1.0,82
SENSE,89,441.7773360001704,1433.3393074000355,1.0,105
SENSE,90,441.7773360001704,1498.491094100073,1.0,47
SENSE,91,441.7773360001704,1563.6428808001106,1.0,451
SENSE,92,441.7773360001704,1628.794667500148,1.0,1326
SENSE,93,441.7773360001704,1693.9464542001856,1.0,419
SENSE,94,441.7773360001704,1759.0982409002231,1.0,602
SENSE,95,441.7773360001704,1824.2500276002606,1.0,88
SENSE,96,441.7773360001704,1889.4018143002982,1.0,28
SENSE,97,496.99950300009306,912.1250137997356,1.0,27
SENSE,98,496.99950300009306,977.2768004997731,1.0,227
SENSE,99,496.99950300009306,1042.4285871998106,1.0,1324
SENSE,100,496.99950300009306,1107.5803738998482,1.0,202
SENSE,101,496.99950300009306,1172.7321605998857,1.0,301
SENSE,102,496.99950300009306,1237.8839472999232,1.0,2700
SENSE,103,496.99950300009306,1303.0357339999607,1.0,1211
SENSE,104,496.99950300009306,1368.187520699998,1.0,255
SENSE,105,496.99950300009306,1498.491094100073,1.0,87
SENSE,106,496.99950300009306,1563.6428808001106,1.0,1867
SENSE,107,496.99950300009306,1628.794667500148,1.0,94
SENSE,108,496.99950300009306,1693.9464542001856,1.0,41
SENSE,109,496.99950300009306,1759.0982409002231,1.0,5
SENSE,110,552.2216700000157,846.9732270996981,1.0,4
SENSE,111,552.2216700000157,912.1250137997356,1.0,290
SENSE,112,552.2216700000157,977.2768004997731,1.0,1419
SENSE,113,552.2216700000157,1042.4285871998106,1.0,271
SENSE,114,552.2216700000157,1107.5803738998482,1.0,207
SENSE,115,552.2216700000157,1172.7321605998857,1.0,2039
SENSE,116,552.2216700000157,1237.8839472999232,1.0,591
SENSE,117,552.2216700000157,1303.0357339999607,1.0,141
SENSE,118,552.2216700000157,1368.187520699998,1.0,906
SENSE,119,552.2216700000157,1433.3393074000355,1.0,91
SENSE,120,552.2216700000157,1498.491094100073,1.0,211
SENSE,121,552.2216700000157,1563.6428808001106,1.0,479
SENSE,122,552.2216700000157,1628.794667500148,1.0,37
SENSE,123,552.2216700000157,1693.9464542001856,1.0,5
SENSE,124,607.4438369999383,781.8214403996606,1.0,21
SENSE,125,607.4438369999383,846.9732270996981,1.0,353
SENSE,126,607.4438369999383,912.1250137997356,1.0,1777
SENSE,127,607.4438369999383,1042.4285871998106,1.0,12
SENSE,128,607.4438369999383,1107.5803738998482,1.0,1781
SENSE,129,607.4438369999383,1172.7321605998857,1.0,341
SENSE,130,607.4438369999383,1237.8839472999232,1.0,600
SENSE,131,607.4438369999383,1303.0357339999607,1.0,540
SENSE,132,607.4438369999383,1368.187520699998,1.0,501
SENSE,133,607.4438369999383,1433.3393074000355,1.0,868
SENSE,134,607.4438369999383,1498.491094100073,1.0,757
SENSE,135,607.4438369999383,1563.6428808001106,1.0,181
SENSE,136,607.4438369999383,1628.794667500148,1.0,1024
SENSE,137,607.4438369999383,1693.9464542001856,1.0,909
SENSE,138,662.6660039998609,716.669653699623,1.0,8
SENSE,139,662.6660039998609,781.8214403996606,1.0,331
SENSE,140,662.6660039998609,846.9732270996981,1.0,3082
SENSE,141,662.6660039998609,912.1250137997356,1.0,81
SENSE,142,662.6660039998609,977.2768004997731,1.0,25
SENSE,143,662.6660039998609,1042.4285871998106,1.0,1924
SENSE,144,662.6660039998609,1107.5803738998482,1.0,640
SENSE,145,662.6660039998609,1172.7321605998857,1.0,718
SENSE,146,662.6660039998609,1237.8839472999232,1.0,415
SENSE,147,662.6660039998609,1303.0357339999607,1.0,76
SENSE,148,662.6660039998609,1368.187520699998,1.0,405
SENSE,149,662.6660039998609,1433.3393074000355,1.0,1413
SENSE,150,662.6660039998609,1498.491094100073,1.0,386
SENSE,151,662.6660039998609,1563.6428808001106,1.0,498
SENSE,152,662.6660039998609,1628.794667500148,1.0,1599
SENSE,153,662.6660039998609,1693.9464542001856,1.0,17
SENSE,154,717.8881710001783,521.2142936003,1.0,3
SENSE,155,717.8881710001783,586.366080299548,1.0,5
SENSE,156,717.8881710001783,651.5178670003751,1.0,78
SENSE,157,717.8881710001783,716.669653699623,1.0,1431
SENSE,158,717.8881710001783,781.8214403996606,1.0,3396
SENSE,159,717.8881710001783,846.9732270996981,1.0,45
SENSE,160,717.8881710001783,912.1250137997356,1.0,36
SENSE,161,717.8881710001783,977.2768004997731,1.0,1557
SENSE,162,717.8881710001783,1042.4285871998106,1.0,190
SENSE,163,717.8881710001783,1107.5803738998482,1.0,175
SENSE,164,717.8881710001783,1172.7321605998857,1.0,148
SENSE,165,717.8881710001783,1237.8839472999232,1.0,863
SENSE,166,717.8881710001783,1303.0357339999607,1.0,1083
SENSE,167,717.8881710001783,1368.187520699998,1.0,1588
SENSE,168,717.8881710001783,1433.3393074000355,1.0,57
SENSE,169,717.8881710001783,1498.491094100073,1.0,370
SENSE,170,717.8881710001783,1563.6428808001106,1.0,1232
SENSE,171,717.8881710001783,1628.794667500148,1.0,411
SENSE,172,717.8881710001783,1693.9464542001856,1.0,3
SENSE,173,773.1103379997062,390.910720200225,1.0,49
SENSE,174,773.1103379997062,456.0625069002625,1.0,2750
SENSE,175,773.1103379997062,521.2142936003,1.0,5468
SENSE,176,773.1103379997062,586.366080299548,1.0,5768
SENSE,177,773.1103379997062,651.5178670003751,1.0,5448
SENSE,178,773.1103379997062,716.669653699623,1.0,2390
SENSE,179,773.1103379997062,781.8214403996606,1.0,2326
SENSE,180,773.1103379997062,846.9732270996981,1.0,3684
SENSE,181,773.1103379997062,912.1250137997356,1.0,5017
SENSE,182,773.1103379997062,977.2768004997731,1.0,163
SENSE,183,773.1103379997062,1042.4285871998106,1.0,60
SENSE,184,773.1103379997062,1107.5803738998482,1.0,59
SENSE,185,773.1103379997062,1172.7321605998857,1.0,7
SENSE,186,773.1103379997062,1237.8839472999232,1.0,337
SENSE,187,773.1103379997062,1303.0357339999607,1.0,1635
SENSE,188,773.1103379997062,1368.187520699998,1.0,542
SENSE,189,773.1103379997062,1433.3393074000355,1.0,408
SENSE,190,773.1103379997062,1498.491094100073,1.0,574
SENSE,191,773.1103379997062,1563.6428808001106,1.0,133
SENSE,192,773.1103379997062,1628.794667500148,1.0,17
SENSE,193,828.3325050000235,260.60714680015,1.0,1
SENSE,194,828.3325050000235,325.75893350018754,1.0,6
SENSE,195,828.3325050000235,390.910720200225,1.0,18
SENSE,196,828.3325050000235,456.0625069002625,1.0,679
SENSE,197,828.3325050000235,521.2142936003,1.0,3227
SENSE,198,828.3325050000235,586.366080299548,1.0,5035
SENSE,199,828.3325050000235,651.5178670003751,1.0,4851
SENSE,200,828.3325050000235,716.669653699623,1.0,5066
SENSE,201,828.3325050000235,781.8214403996606,1.0,6482
SENSE,202,828.3325050000235,846.9732270996981,1.0,6880
SENSE,203,828.3325050000235,912.1250137997356,1.0,721
SENSE,204,828.3325050000235,977.2768004997731,1.0,103
SENSE,205,828.3325050000235,1042.4285871998106,1.0,141
SENSE,206,828.3325050000235,1107.5803738998482,1.0,35
SENSE,207,828.3325050000235,1172.7321605998857,1.0,500
SENSE,208,828.3325050000235,1237.8839472999232,1.0,1930
SENSE,209,828.3325050000235,1303.0357339999607,1.0,172
SENSE,210,828.3325050000235,1368.187520699998,1.0,295
SENSE,211,828.3325050000235,1433.3393074000355,1.0,747
SENSE,212,828.3325050000235,1498.491094100073,1.0,603
SENSE,213,828.3325050000235,1563.6428808001106,1.0,13
SENSE,214,883.5546720003408,195.4553601001125,1.0,247
SENSE,215,883.5546720003408,260.60714680015,1.0,616
SENSE,216,883.5546720003408,325.75893350018754,1.0,713
SENSE,217,883.5546720003408,390.910720200225,1.0,763
SENSE,218,883.5546720003408,456.0625069002625,1.0,1611
SENSE,219,883.5546720003408,521.2142936003,1.0,303
SENSE,220,883.5546720003408,586.366080299548,1.0,141
SENSE,221,883.5546720003408,651.5178670003751,1.0,1004
SENSE,222,883.5546720003408,716.669653699623,1.0,2019
SENSE,223,883.5546720003408,781.8214403996606,1.0,5006
SENSE,224,883.5546720003408,846.9732270996981,1.0,1948
SENSE,225,883.5546720003408,912.1250137997356,1.0,86
SENSE,226,883.5546720003408,977.2768004997731,1.0,27
SENSE,227,883.5546720003408,1042.4285871998106,1.0,226
SENSE,228,883.5546720003408,1107.5803738998482,1.0,626
SENSE,229,883.5546720003408,1172.7321605998857,1.0,1029
SENSE,230,883.5546720003408,1237.8839472999232,1.0,104
SENSE,231,883.5546720003408,1303.0357339999607,1.0,156
SENSE,232,883.5546720003408,1368.187520699998,1.0,453
SENSE,233,883.5546720003408,1433.3393074000355,1.0,248
SENSE,234,883.5546720003408,1498.491094100073,1.0,122
SENSE,235,938.7768389998687,521.2142936003,1.0,6
SENSE,236,938.7768389998687,586.366080299548,1.0,633
SENSE,237,938.7768389998687,651.5178670003751,1.0,2122
SENSE,238,938.7768389998687,716.669653699623,1.0,1427
