type,id,x,y,z,value
SENSE,124,606.791985800084,912.1250137997356,1.0,1669
SENSE,125,606.791985800084,1042.4285871998106,1.0,9
SENSE,126,606.791985800084,1107.5803738998482,1.0,1686
SENSE,127,606.791985800084,1172.7321605998857,1.0,356
SENSE,128,606.791985800084,1237.8839472999232,1.0,560
SENSE,129,606.791985800084,1303.0357339999607,1.0,515
SENSE,130,606.791985800084,1368.187520699998,1.0,434
SENSE,131,606.791985800084,1433.3393074000355,1.0,813
SENSE,132,606.791985800084,1498.491094100073,1.0,719
SENSE,133,606.791985800084,1563.6428808001106,1.0,147
SENSE,134,606.791985800084,1628.794667500148,1.0,942
SENSE,135,606.791985800084,1693.9464542001856,1.0,914
SENSE,136,661.9548936002352,716.669653699623,1.0,6
SENSE,137,661.9548936002352,781.8214403996606,1.0,264
SENSE,138,661.9548936002352,846.9732270996981,1.0,2898
SENSE,139,661.9548936002352,912.1250137997356,1.0,84
SENSE,140,661.9548936002352,977.2768004997731,1.0,17
SENSE,141,661.9548936002352,1042.4285871998106,1.0,1818
SENSE,142,661.9548936002352,1107.5803738998482,1.0,592
SENSE,143,661.9548936002352,1172.7321605998857,1.0,640
SENSE,144,661.9548936002352,1237.8839472999232,1.0,410
SENSE,145,661.9548936002352,1303.0357339999607,1.0,76
SENSE,146,661.9548936002352,1368.187520699998,1.0,348
SENSE,147,661.9548936002352,1433.3393074000355,1.0,1165
SENSE,148,661.9548936002352,1498.491094100073,1.0,362
SENSE,149,661.9548936002352,1563.6428808001106,1.0,401
SENSE,150,661.9548936002352,1628.794667500148,1.0,1542
SENSE,151,661.9548936002352,1693.9464542001856,1.0,18
SENSE,152,717.1178013999917,521.2142936003,1.0,2
SENSE,153,717.1178013999917,586.366080299548,1.0,6
SENSE,154,717.1178013999917,651.5178670003751,1.0,71
SENSE,155,717.1178013999917,716.669653699623,1.0,1309
SENSE,156,717.1178013999917,781.8214403996606,1.0,3130
SENSE,157,717.1178013999917,846.9732270996981,1.0,46
SENSE,158,717.1178013999917,912.1250137997356,1.0,29
SENSE,159,717.1178013999917,977.2768004997731,1.0,1488
SENSE,160,717.1178013999917,1042.4285871998106,1.0,186
SENSE,161,717.1178013999917,1107.5803738998482,1.0,160
SENSE,162,717.1178013999917,1172.7321605998857,1.0,144
SENSE,163,717.1178013999917,1237.8839472999232,1.0,776
SENSE,164,717.1178013999917,1303.0357339999607,1.0,968
SENSE,165,717.1178013999917,1368.187520699998,1.0,1561
SENSE,166,717.1178013999917,1433.3393074000355,1.0,59
SENSE,167,717.1178013999917,1498.491094100073,1.0,316
SENSE,168,717.1178013999917,1563.6428808001106,1.0,1119
SENSE,169,717.1178013999917,1628.794667500148,1.0,407
SENSE,170,717.1178013999917,1693.9464542001856,1.0,5
SENSE,171,772.2807092001428,390.910720200225,1.0,42
SENSE,172,772.2807092001428,456.0625069002625,1.0,2536
SENSE,173,772.2807092001428,521.2142936003,1.0,5103
SENSE,174,772.2807092001428,586.366080299548,1.0,5313
SENSE,175,772.2807092001428,651.5178670003751,1.0,4944
SENSE,176,772.2807092001428,716.669653699623,1.0,2202
SENSE,177,772.2807092001428,781.8214403996606,1.0,2184
SENSE,178,772.2807092001428,846.9732270996981,1.0,3416
SENSE,179,772.2807092001428,912.1250137997356,1.0,4781
SENSE,180,772.2807092001428,977.2768004997731,1.0,166
SENSE,181,772.2807092001428,1042.4285871998106,1.0,58
SENSE,182,772.2807092001428,1107.5803738998482,1.0,60
SENSE,183,772.2807092001428,1172.7321605998857,1.0,8
SENSE,184,772.2807092001428,1237.8839472999232,1.0,275
SENSE,185,772.2807092001428,1303.0357339999607,1.0,1597
SENSE,186,772.2807092001428,1368.187520699998,1.0,501
SENSE,187,772.2807092001428,1433.3393074000355,1.0,375
SENSE,188,772.2807092001428,1498.491094100073,1.0,546
SENSE,189,772.2807092001428,1563.6428808001106,1.0,102
SENSE,190,772.2807092001428,1628.794667500148,1.0,20
SENSE,191,827.4436169998993,260.60714680015,1.0,1
SENSE,192,827.4436169998993,325.75893350018754,1.0,6
SENSE,193,827.4436169998993,390.910720200225,1.0,18
SENSE,194,827.4436169998993,456.0625069002625,1.0,589
SENSE,195,827.4436169998993,521.2142936003,1.0,2968
SENSE,196,827.4436169998993,586.366080299548,1.0,4713
SENSE,197,827.4436169998993,651.5178670003751,1.0,4514
SENSE,198,827.4436169998993,716.669653699623,1.0,4654
SENSE,199,827.4436169998993,781.8214403996606,1.0,6033
SENSE,200,827.4436169998993,846.9732270996981,1.0,6536
SENSE,201,827.4436169998993,912.1250137997356,1.0,739
SENSE,202,827.4436169998993,977.2768004997731,1.0,60
SENSE,203,827.4436169998993,1042.4285871998106,1.0,144
SENSE,204,827.4436169998993,1107.5803738998482,1.0,35
SENSE,205,827.4436169998993,1172.7321605998857,1.0,415
SENSE,206,827.4436169998993,1237.8839472999232,1.0,1873
SENSE,207,827.4436169998993,1303.0357339999607,1.0,161
SENSE,208,827.4436169998993,1368.187520699998,1.0,259
SENSE,209,827.4436169998993,1433.3393074000355,1.0,714
SENSE,210,827.4436169998993,1498.491094100073,1.0,591
SENSE,211,827.4436169998993,1563.6428808001106,1.0,7
SENSE,212,882.6065248000505,195.4553601001125,1.0,229
SENSE,213,882.6065248000505,260.60714680015,1.0,553
SENSE,214,882.6065248000505,325.75893350018754,1.0,653
SENSE,215,882.6065248000505,390.910720200225,1.0,695
SENSE,216,882.6065248000505,456.0625069002625,1.0,1478
SENSE,217,882.6065248000505,521.2142936003,1.0,280
SENSE,218,882.6065248000505,586.366080299548,1.0,118
SENSE,219,882.6065248000505,651.5178670003751,1.0,936
SENSE,220,882.6065248000505,716.669653699623,1.0,1887
SENSE,221,882.6065248000505,781.8214403996606,1.0,4643
SENSE,222,882.6065248000505,846.9732270996981,1.0,1997
SENSE,223,882.6065248000505,912.1250137997356,1.0,91
SENSE,224,882.6065248000505,977.2768004997731,1.0,4
SENSE,225,882.6065248000505,1042.4285871998106,1.0,186
SENSE,226,882.6065248000505,1107.5803738998482,1.0,566
SENSE,227,882.6065248000505,1172.7321605998857,1.0,942
SENSE,228,882.6065248000505,1237.8839472999232,1.0,105
SENSE,229,882.6065248000505,1303.0357339999607,1.0,131
SENSE,230,882.6065248000505,1368.187520699998,1.0,433
SENSE,231,882.6065248000505,1433.3393074000355,1.0,248
SENSE,232,882.6065248000505,1498.491094100073,1.0,128
SENSE,233,937.7694326002016,521.2142936003,1.0,5
SENSE,234,937.7694326002016,586.366080299548,1.0,590
SENSE,235,937.7694326002016,651.5178670003751,1.0,2011
SENSE,236,937.7694326002016,716.669653699623,1.0,1420
SENSE,237,937.7694326002016,781.8214403996606,1.0,504
SENSE,238,937.7694326002016,846.9732270996981,1.0,3184
SENSE,239,937.7694326002016,912.1250137997356,1.0,81
SENSE,240,937.7694326002016,977.2768004997731,1.0,651
SENSE,241,937.7694326002016,1042.4285871998106,1.0,755
SENSE,242,937.7694326002016,1107.5803738998482,1.0,149
SENSE,243,937.7694326002016,1172.7321605998857,1.0,143
SENSE,244,937.7694326002016,1237.8839472999232,1.0,8
SENSE,245,937.7694326002016,1303.0357339999607,1.0,101
SENSE,246,937.7694326002016,1368.187520699998,1.0,15
SENSE,247,937.7694326002016,1433.3393074000355,1.0,84
SENSE,248,992.9323403999581,325.75893350018754,1.0,12
SENSE,249,992.9323403999581,456.0625069002625,1.0,2
SENSE,250,992.9323403999581,521.2142936003,1.0,164
SENSE,251,992.9323403999581,586.366080299548,1.0,58
SENSE,252,992.9323403999581,651.5178670003751,1.0,2118
SENSE,253,992.9323403999581,716.669653699623,1.0,850
SENSE,254,992.9323403999581,781.8214403996606,1.0,906
SENSE,255,992.9323403999581,846.9732270996981,1.0,4226
SENSE,256,992.9323403999581,912.1250137997356,1.0,1491
SENSE,257,992.9323403999581,977.2768004997731,1.0,850
SENSE,258,992.9323403999581,1042.4285871998106,1.0,99
SENSE,259,992.9323403999581,1107.5803738998482,1.0,95
SENSE,260,992.9323403999581,1172.7321605998857,1.0,1
SENSE,261,1048.0952482001092,130.303573400075,1.0,174
SENSE,262,1048.0952482001092,195.4553601001125,1.0,1932
SENSE,263,1048.0952482001092,260.60714680015,1.0,3146
SENSE,264,1048.0952482001092,325.75893350018754,1.0,687
SENSE,265,1048.0952482001092,390.910720200225,1.0,68
SENSE,266,1048.0952482001092,456.0625069002625,1.0,41
SENSE,267,1048.0952482001092,521.2142936003,1.0,637
SENSE,268,1048.0952482001092,586.366080299548,1.0,1268
SENSE,269,1048.0952482001092,651.5178670003751,1.0,1421
SENSE,270,1048.0952482001092,716.669653699623,1.0,1385
SENSE,271,1048.0952482001092,781.8214403996606,1.0,1085
SENSE,272,1048.0952482001092,846.9732270996981,1.0,1659
SENSE,273,1048.0952482001092,912.1250137997356,1.0,544
SENSE,274,1048.0952482001092,977.2768004997731,1.0,1104
SENSE,275,1048.0952482001092,1042.4285871998106,1.0,3
SENSE,276,1103.2581559998657,65.1517867000375,1.0,343
SENSE,277,1103.2581559998657,130.303573400075,1.0,250
SENSE,278,1103.2581559998657,195.4553601001125,1.0,742
SENSE,279,1103.2581559998657,260.60714680015,1.0,326
SENSE,280,1103.2581559998657,325.75893350018754,1.0,744
SENSE,281,1103.2581559998657,390.910720200225,1.0,808
SENSE,282,1103.2581559998657,456.0625069002625,1.0,341
SENSE,283,1103.2581559998657,521.2142936003,1.0,270
SENSE,284,1103.2581559998657,586.366080299548,1.0,239
SENSE,285,1103.2581559998657,651.5178670003751,1.0,405
SENSE,286,1103.2581559998657,716.669653699623,1.0,1410
SENSE,287,1103.2581559998657,781.8214403996606,1.0,540
SENSE,288,1103.2581559998657,846.9732270996981,1.0,618
SENSE,289,1103.2581559998657,912.1250137997356,1.0,1342
SENSE,290,1103.2581559998657,977.2768004997731,1.0,369
SENSE,291,1103.2581559998657,1042.4285871998106,1.0,55
SENSE,292,1158.4210638000168,65.1517867000375,1.0,99
SENSE,293,1158.4210638000168,130.303573400075,1.0,246
SENSE,294,1158.4210638000168,195.4553601001125,1.0,198
SENSE,295,1158.4210638000168,260.60714680015,1.0,312
SENSE,296,1158.4210638000168,325.75893350018754,1.0,194
SENSE,297,1158.4210638000168,390.910720200225,1.0,884
SENSE,298,1158.4210638000168,456.0625069002625,1.0,426
SENSE,299,1158.4210638000168,521.2142936003,1.0,269
SENSE,300,1158.4210638000168,586.366080299548,1.0,779
SENSE,301,1158.4210638000168,651.5178670003751,1.0,823
SENSE,302,1158.4210638000168,716.669653699623,1.0,1104
SENSE,303,1158.4210638000168,781.8214403996606,1.0,702
SENSE,304,1158.4210638000168,846.9732270996981,1.0,1124
SENSE,305,1158.4210638000168,912.1250137997356,1.0,2608
SENSE,306,1158.4210638000168,977.2768004997731,1.0,605
SENSE,307,1158.4210638000168,1042.4285871998106,1.0,23
SENSE,308,1213.583971600168,65.1517867000375,1.0,393
SENSE,309,1213.583971600168,130.303573400075,1.0,576
SENSE,310,1213.583971600168,195.4553601001125,1.0,371
SENSE,311,1213.583971600168,260.60714680015,1.0,767
SENSE,312,1213.583971600168,325.75893350018754,1.0,1224
SENSE,313,1213.583971600168,390.910720200225,1.0,588
SENSE,314,1213.583971600168,456.0625069002625,1.0,75
SENSE,315,1213.583971600168,521.2142936003,1.0,313
SENSE,316,1213.583971600168,586.366080299548,1.0,1809
SENSE,317,1213.583971600168,651.5178670003751,1.0,1659
SENSE,318,1213.583971600168,716.669653699623,1.0,999
SENSE,319,1213.583971600168,781.8214403996606,1.0,408
SENSE,320,1213.583971600168,846.9732270996981,1.0,445
SENSE,321,1213.583971600168,912.1250137997356,1.0,2920
SENSE,322,1213.583971600168,977.2768004997731,1.0,694
SENSE,323,1213.583971600168,1042.4285871998106,1.0,60
SENSE,324,1268.7468794003191,65.1517867000375,1.0,2
SENSE,325,1268.7468794003191,130.303573400075,1.0,15
SENSE,326,1268.7468794003191,195.4553601001125,1.0,159
SENSE,327,1268.7468794003191,260.60714680015,1.0,1485
SENSE,328,1268.7468794003191,325.75893350018754,1.0,44
SENSE,329,1268.7468794003191,390.910720200225,1.0,247
SENSE,330,1268.7468794003191,456.0625069002625,1.0,83
SENSE,331,1268.7468794003191,521.2142936003,1.0,42
SENSE,332,1268.7468794003191,586.366080299548,1.0,40
SENSE,333,1268.7468794003191,651.5178670003751,1.0,75
SENSE,334,1268.7468794003191,716.669653699623,1.0,642
SENSE,335,1268.7468794003191,781.8214403996606,1.0,1535
SENSE,336,1268.7468794003191,846.9732270996981,1.0,1474
SENSE,337,1268.7468794003191,912.1250137997356,1.0,3477
SENSE,338,1268.7468794003191,977.2768004997731,1.0,1862
SENSE,339,1268.7468794003191,1042.4285871998106,1.0,126
SENSE,340,1323.9097872004704,716.669653699623,1.0,59
SENSE,341,1323.9097872004704,781.8214403996606,1.0,1269
SENSE,342,1323.9097872004704,846.9732270996981,1.0,1644
SENSE,343,1323.9097872004704,912.1250137997356,1.0,1513
SENSE,344,1323.9097872004704,977.2768004997731,1.0,3954
SENSE,345,1323.9097872004704,1042.4285871998106,1.0,119
SENSE,346,1323.9097872004704,1107.5803738998482,1.0,1
SENSE,347,1379.072694999832,781.8214403996606,1.0,880
SENSE,348,1379.072694999832,846.9732270996981,1.0,437
SENSE,349,1379.072694999832,912.1250137997356,1.0,780
SENSE,350,1379.072694999832,977.2768004997731,1.0,2233
SENSE,351,1379.072694999832,1042.4285871998106,1.0,198
SENSE,352,1379.072694999832,1107.5803738998482,1.0,657
SENSE,353,1379.072694999832,1172.7321605998857,1.0,3
SENSE,354,1379.072694999832,1237.8839472999232,1.0,38
SENSE,355,1379.072694999832,1303.0357339999607,1.0,97
SENSE,356,1379.072694999832,1368.187520699998,1.0,886
SENSE,357,1379.072694999832,1433.3393074000355,1.0,54
SENSE,358,1379.072694999832,1498.491094100073,1.0,40
SENSE,359,1434.2356027999833,716.669653699623,1.0,99
SENSE,360,1434.2356027999833,781.8214403996606,1.0,1215
SENSE,361,1434.2356027999833,846.9732270996981,1.0,781
SENSE,362,1434.2356027999833,912.1250137997356,1.0,27
SENSE,363,1434.2356027999833,977.2768004997731,1.0,3857
SENSE,364,1434.2356027999833,1042.4285871998106,1.0,443
SENSE,365,1434.2356027999833,1107.5803738998482,1.0,793
SENSE,366,1434.2356027999833,1172.7321605998857,1.0,616
SENSE,367,1434.2356027999833,1237.8839472999232,1.0,81
SENSE,368,1434.2356027999833,1303.0357339999607,1.0,150
SENSE,369,1434.2356027999833,1368.187520699998,1.0,441
SENSE,370,1434.2356027999833,1433.3393074000355,1.0,428
SENSE,371,1434.2356027999833,1498.491094100073,1.0,284
SENSE,372,1434.2356027999833,1563.6428808001106,1.0,3
SENSE,373,1489.3985106001344,781.8214403996606,1.0,297
SENSE,374,1489.3985106001344,846.9732270996981,1.0,701
SENSE,375,1489.3985106001344,977.2768004997731,1.0,687
SENSE,376,1489.3985106001344,1042.4285871998106,1.0,4336
SENSE,377,1489.3985106001344,1107.5803738998482,1.0,122
SENSE,378,1489.3985106001344,1172.7321605998857,1.0,1543
SENSE,379,1489.3985106001344,1237.8839472999232,1.0,350
SENSE,380,1489.3985106001344,1303.0357339999607,1.0,373
SENSE,381,1489.3985106001344,1368.187520699998,1.0,509
SENSE,382,1489.3985106001344,1433.3393074000355,1.0,672
SENSE,383,1489.3985106001344,1498.491094100073,1.0,1334
SENSE,384,1489.3985106001344,1563.6428808001106,1.0,1698
SENSE,385,1489.3985106001344,1628.794667500148,1.0,2259
SENSE,386,1489.3985106001344,1693.9464542001856,1.0,2521
SENSE,387,1544.5614184002857,781.8214403996606,1.0,201
SENSE,388,1544.5614184002857,846.9732270996981,1.0,596
SENSE,389,1544.5614184002857,912.1250137997356,1.0,425
SENSE,390,1544.5614184002857,977.2768004997731,1.0,1494
SENSE,391,1544.5614184002857,1042.4285871998106,1.0,6226
SENSE,392,1544.5614184002857,1107.5803738998482,1.0,5468
SENSE,393,1544.5614184002857,1172.7321605998857,1.0,3694
SENSE,394,1544.5614184002857,1237.8839472999232,1.0,1317
SENSE,395,1544.5614184002857,1303.0357339999607,1.0,1499
SENSE,396,1544.5614184002857,1368.187520699998,1.0,1436
SENSE,397,1544.5614184002857,1433.3393074000355,1.0,1245
SENSE,398,1544.5614184002857,1498.491094100073,1.0,521
SENSE,399,1544.5614184002857,1563.6428808001106,1.0,249
SENSE,400,1544.5614184002857,1628.794667500148,1.0,56
SENSE,401,1599.724326200042,781.8214403996606,1.0,3
SENSE,402,1599.724326200042,846.9732270996981,1.0,368
SENSE,403,1599.724326200042,912.1250137997356,1.0,166
SENSE,404,1599.724326200042,977.2768004997731,1.0,449
SENSE,405,1599.724326200042,1042.4285871998106,1.0,8887
SENSE,406,1599.724326200042,1107.5803738998482,1.0,4291
SENSE,407,1599.724326200042,1172.7321605998857,1.0,537
SENSE,408,1599.724326200042,1237.8839472999232,1.0,341
SENSE,409,1599.724326200042,1303.0357339999607,1.0,204
SENSE,410,1599.724326200042,1368.187520699998,1.0,174
SENSE,411,1599.724326200042,1433.3393074000355,1.0,50
BASE,0,-30.0,-30.0,0,0
BASE,1,1629.724326200042,-30.0,0,0
BASE,2,-30.0,1919.4018143002982,0,0
BASE,3,1629.724326200042,1919.4018143002982,0,0
