type,id,x,y,z,value
SENSE,97,441.7773360001704,1824.2500276002606,1.0,110
SENSE,98,441.7773360001704,1889.4018143002982,1.0,42
SENSE,99,496.99950300009306,912.1250137997356,1.0,50
SENSE,100,496.99950300009306,977.2768004997731,1.0,454
SENSE,101,496.99950300009306,1042.4285871998106,1.0,2309
SENSE,102,496.99950300009306,1107.5803738998482,1.0,460
SENSE,103,496.99950300009306,1172.7321605998857,1.0,582
SENSE,104,496.99950300009306,1237.8839472999232,1.0,4389
SENSE,105,496.99950300009306,1303.0357339999607,1.0,1772
SENSE,106,496.99950300009306,1368.187520699998,1.0,349
SENSE,107,496.99950300009306,1498.491094100073,1.0,122
SENSE,108,496.99950300009306,1563.6428808001106,1.0,2777
SENSE,109,496.99950300009306,1628.794667500148,1.0,127
SENSE,110,496.99950300009306,1693.9464542001856,1.0,48
SENSE,111,496.99950300009306,1759.0982409002231,1.0,5
SENSE,112,552.2216700000157,846.9732270996981,1.0,5
SENSE,113,552.2216700000157,912.1250137997356,1.0,538
SENSE,114,552.2216700000157,977.2768004997731,1.0,2454
SENSE,115,552.2216700000157,1042.4285871998106,1.0,527
SENSE,116,552.2216700000157,1107.5803738998482,1.0,285
SENSE,117,552.2216700000157,1172.7321605998857,1.0,3439
SENSE,118,552.2216700000157,1237.8839472999232,1.0,1082
SENSE,119,552.2216700000157,1303.0357339999607,1.0,214
SENSE,120,552.2216700000157,1368.187520699998,1.0,1213
SENSE,121,552.2216700000157,1433.3393074000355,1.0,159
SENSE,122,552.2216700000157,1498.491094100073,1.0,426
SENSE,123,552.2216700000157,1563.6428808001106,1.0,1235
SENSE,124,552.2216700000157,1628.794667500148,1.0,116
SENSE,125,552.2216700000157,1693.9464542001856,1.0,5
SENSE,126,607.4438369999383,781.8214403996606,1.0,24
SENSE,127,607.4438369999383,846.9732270996981,1.0,618
SENSE,128,607.4438369999383,912.1250137997356,1.0,2981
SENSE,129,607.4438369999383,977.2768004997731,1.0,3
SENSE,130,607.4438369999383,1042.4285871998106,1.0,31
SENSE,131,607.4438369999383,1107.5803738998482,1.0,2976
SENSE,132,607.4438369999383,1172.7321605998857,1.0,541
SENSE,133,607.4438369999383,1237.8839472999232,1.0,1122
SENSE,134,607.4438369999383,1303.0357339999607,1.0,983
SENSE,135,607.4438369999383,1368.187520699998,1.0,738
SENSE,136,607.4438369999383,1433.3393074000355,1.0,1338
SENSE,137,607.4438369999383,1498.491094100073,1.0,1361
SENSE,138,607.4438369999383,1563.6428808001106,1.0,373
SENSE,139,607.4438369999383,1628.794667500148,1.0,1424
SENSE,140,607.4438369999383,1693.9464542001856,1.0,1168
SENSE,141,662.6660039998609,716.669653699623,1.0,15
SENSE,142,662.6660039998609,781.8214403996606,1.0,547
SENSE,143,662.6660039998609,846.9732270996981,1.0,4702
SENSE,144,662.6660039998609,912.1250137997356,1.0,179
SENSE,145,662.6660039998609,977.2768004997731,1.0,85
SENSE,146,662.6660039998609,1042.4285871998106,1.0,3261
SENSE,147,662.6660039998609,1107.5803738998482,1.0,1055
SENSE,148,662.6660039998609,1172.7321605998857,1.0,1158
SENSE,149,662.6660039998609,1237.8839472999232,1.0,727
SENSE,150,662.6660039998609,1303.0357339999607,1.0,237
SENSE,151,662.6660039998609,1368.187520699998,1.0,736
SENSE,152,662.6660039998609,1433.3393074000355,1.0,2307
SENSE,153,662.6660039998609,1498.491094100073,1.0,631
SENSE,154,662.6660039998609,1563.6428808001106,1.0,766
SENSE,155,662.6660039998609,1628.794667500148,1.0,2227
SENSE,156,662.6660039998609,1693.9464542001856,1.0,29
SENSE,157,717.8881710001783,521.2142936003,1.0,3
SENSE,158,717.8881710001783,586.366080299548,1.0,10
SENSE,159,717.8881710001783,651.5178670003751,1.0,179
SENSE,160,717.8881710001783,716.669653699623,1.0,2955
SENSE,161,717.8881710001783,781.8214403996606,1.0,5631
SENSE,162,717.8881710001783,846.9732270996981,1.0,104
SENSE,163,717.8881710001783,912.1250137997356,1.0,71
SENSE,164,717.8881710001783,977.2768004997731,1.0,2667
