Strategy,n_drones,Plan,Sensing Mismatch %,Total Collisions,Cross Collisions,Parallel_Collisions,Cell Occupied Collisions,Total Flights Distance,Total Collision Distance,Risk of Collision,Total Duration of Flights,Number of Flights,Average Collisions per Flight
basic_ca,3,"[[[[-0.8299, -0.47], 2]], [[[0.8299, -0.47], 1], [[0.5533, 0.235], 1], [[0.0, 0.235], 1], [[0.0, -0.235], 10], [[-0.5533, -0.235], 5], [[-0.5533, 0.235], 11], [[0.8299, -0.47], 1]], [[[0.8299, 0.47], 2]]]",29.41,0,0,0,0,4.356,0,0.0,5.25,6,0.0

no_ca,4,"[[[[-0.8299, -0.47], 2]], [[[0.8299, -0.47], 1], [[0.5533, 0.235], 7], [[0.0, 0.235], 2], [[0.0, -0.235], 6], [[-0.5533, -0.235], 9], [[-0.5533, 0.235], 1], [[0.8299, -0.47], 1]], [[[0.8299, 0.47], 1], [[0.5533, 0.235], 1], [[0.0, -0.235], 1], [[-0.5533, -0.235], 1], [[0.8299, 0.47], 1]], [[[-0.8299, 0.47], 2]]]",20.0,1,0,0,1,7.551,0.25,0.033,9.0,10,0.1
pf_ca,4,"[[[[-0.8299, -0.47], 2]], [[[0.83, -0.47], 1.0], [[0.719, -0.246], 0.0], [[0.616, -0.018], 0.0], [[0.712, -0.249], 0.0], [[0.592, -0.029], 0.0], [[0.697, -0.256], 0.0], [[0.767, -0.496], 0.0], [[0.694, -0.257], 0.0], [[0.901, -0.398], 0.0], [[0.757, -0.194], 0.0], [[0.647, 0.031], 0.0], [[0.553, 0.235], 7.0], [[0.335, 0.112], 0.0], [[0.1, 0.198], 0.0], [[0.0, 0.235], 2.0], [[-0.075, -0.004], 0.0], [[0.0, -0.235], 6.0], [[-0.25, -0.239], 0.0], [[-0.499, -0.263], 0.0], [[-0.553, -0.235], 9.0], [[-0.387, -0.048], 0.0], [[-0.514, 0.168], 0.0], [[-0.553, 0.235], 1.0], [[-0.352, 0.087], 0.0], [[-0.112, 0.017], 0.0], [[0.113, -0.093], 0.0], [[0.327, -0.222], 0.0], [[0.53, -0.368], 0.0], [[0.778, -0.398], 0.0], [[0.83, -0.47], 1]], [[[0.83, 0.47], 1.0], [[0.645, 0.302], 0.0], [[0.553, 0.235], 1.0], [[0.399, 0.038], 0.0], [[0.228, -0.144], 0.0], [[0.0, -0.235], 1.0], [[-0.249, -0.217], 0.0], [[-0.493, -0.16], 0.0], [[-0.553, -0.235], 1.0], [[-0.347, -0.093], 0.0], [[-0.127, 0.025], 0.0], [[0.093, 0.143], 0.0], [[-0.155, 0.176], 0.0], [[0.082, 0.258], 0.0], [[-0.166, 0.296], 0.0], [[0.083, 0.275], 0.0], [[-0.166, 0.286], 0.0], [[0.079, 0.335], 0.0], [[0.324, 0.383], 0.0], [[0.189, 0.593], 0.0], [[0.428, 0.519], 0.0], [[0.456, 0.767], 0.0], [[0.643, 0.602], 0.0], [[0.83, 0.47], 1]], [[[-0.8299, 0.47], 2]]]",20.0,0,0,0,0,11.987,0,0.0,13.0,52,0.0
basic_ca,4,"[[[[-0.8299, -0.47], 2]], [[[0.8299, -0.47], 2.5], [[0.5533, 0.235], 7], [[0.0, 0.235], 2], [[0.0, -0.235], 6], [[-0.5533, -0.235], 9], [[-0.5533, 0.235], 1], [[0.8299, -0.47], 1]], [[[0.8299, 0.47], 1], [[0.5533, 0.235], 1], [[0.0, -0.235], 1], [[-0.5533, -0.235], 1], [[0.8299, 0.47], 1]], [[[-0.8299, 0.47], 2]]]",20.0,0,0,0,0,7.551,0,0.0,9.0,10,0.0

no_ca,1,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 3], [[-0.5533, 0.235], 11], [[0.0, 0.235], 11], [[0.0, -0.235], 1], [[0.5533, 0.235], 1], [[-0.8299, -0.47], 1]]]",67.86,0,0,0,0,4.135,0,0.0,4.75,6,0.0
pf_ca,1,"[[[[-0.83, -0.47], 1.0], [[-0.656, -0.29], 0.0], [[-0.553, -0.235], 3.0], [[-0.581, 0.013], 0.0], [[-0.553, 0.235], 11.0], [[-0.303, 0.227], 0.0], [[-0.059, 0.279], 0.0], [[0.0, 0.235], 11.0], [[-0.024, -0.014], 0.0], [[0.0, -0.235], 1.0], [[0.172, -0.053], 0.0], [[0.354, 0.118], 0.0], [[0.553, 0.235], 1.0], [[0.326, 0.131], 0.0], [[0.108, 0.008], 0.0], [[-0.111, -0.112], 0.0], [[-0.333, -0.226], 0.0], [[-0.557, -0.338], 0.0], [[-0.767, -0.473], 0.0], [[-0.83, -0.47], 1]]]",67.86,0,0,0,0,4.18,0,0.0,4.75,19,0.0
basic_ca,1,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 3], [[-0.5533, 0.235], 11], [[0.0, 0.235], 11], [[0.0, -0.235], 1], [[0.5533, 0.235], 1], [[-0.8299, -0.47], 1]]]",67.86,0,0,0,0,4.135,0,0.0,4.75,6,0.0

no_ca,2,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 3], [[-0.5533, 0.235], 7], [[0.0, 0.235], 6], [[0.0, -0.235], 5], [[0.5533, 0.235], 6], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 1], [[0.5533, 0.235], 2], [[0.0, 0.235], 3], [[0.0, -0.235], 2], [[-0.5533, -0.235], 1], [[-0.5533, 0.235], 3], [[0.8299, -0.47], 1]]]",19.15,0,0,0,0,8.491,0,0.0,10.0,12,0.0
pf_ca,2,"[[[[-0.83, -0.47], 1.0], [[-0.676, -0.273], 0.0], [[-0.553, -0.235], 3.0], [[-0.554, 0.015], 0.0], [[-0.553, 0.235], 7.0], [[-0.458, 0.466], 0.0], [[-0.334, 0.683], 0.0], [[-0.161, 0.863], 0.0], [[-0.083, 0.626], 0.0], [[-0.026, 0.383], 0.0], [[0.0, 0.235], 6.0], [[-0.052, -0.01], 0.0], [[0.0, -0.235], 5.0], [[0.195, -0.079], 0.0], [[0.342, 0.124], 0.0], [[0.553, 0.235], 6.0], [[0.356, 0.082], 0.0], [[0.12, -0.002], 0.0], [[-0.108, -0.104], 0.0], [[-0.319, -0.238], 0.0], [[-0.539, -0.356], 0.0], [[-0.777, -0.434], 0.0], [[-0.83, -0.47], 1]], [[[0.83, -0.47], 1.0], [[0.739, -0.237], 0.0], [[0.633, -0.011], 0.0], [[0.532, 0.218], 0.0], [[0.553, 0.235], 2.0], [[0.305, 0.208], 0.0], [[0.056, 0.181], 0.0], [[0.0, 0.235], 3.0], [[-0.009, -0.015], 0.0], [[0.0, -0.235], 2.0], [[-0.25, -0.228], 0.0], [[-0.5, -0.236], 0.0], [[-0.553, -0.235], 1.0], [[-0.559, 0.015], 0.0], [[-0.553, 0.235], 3.0], [[-0.339, 0.106], 0.0], [[-0.533, -0.052], 0.0], [[-0.296, -0.133], 0.0], [[-0.411, -0.355], 0.0], [[-0.161, -0.342], 0.0], [[0.083, -0.397], 0.0], [[0.328, -0.445], 0.0], [[0.576, -0.411], 0.0], [[0.819, -0.47], 0.0], [[0.83, -0.47], 1]]]",19.15,0,0,0,0,10.142,0,0.0,11.5,46,0.0
basic_ca,2,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 3], [[-0.5533, 0.235], 7], [[0.0, 0.235], 6], [[0.0, -0.235], 5], [[0.5533, 0.235], 6], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 1], [[0.5533, 0.235], 2], [[0.0, 0.235], 3], [[0.0, -0.235], 2], [[-0.5533, -0.235], 1], [[-0.5533, 0.235], 3], [[0.8299, -0.47], 1]]]",19.15,0,0,0,0,8.491,0,0.0,10.0,12,0.0

no_ca,3,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 2], [[-0.5533, 0.235], 1], [[0.0, 0.235], 2], [[0.0, -0.235], 2], [[0.5533, 0.235], 7], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 2]], [[[0.8299, 0.47], 2]]]",6.67,0,0,0,0,4.135,0,0.0,4.75,6,0.0
pf_ca,3,"[[[[-0.83, -0.47], 1.0], [[-0.651, -0.296], 0.0], [[-0.553, -0.235], 2.0], [[-0.595, 0.011], 0.0], [[-0.553, 0.235], 1.0], [[-0.307, 0.19], 0.0], [[-0.067, 0.258], 0.0], [[0.0, 0.235], 2.0], [[-0.061, -0.008], 0.0], [[0.0, -0.235], 2.0], [[0.124, -0.018], 0.0], [[0.332, 0.121], 0.0], [[0.553, 0.235], 7.0], [[0.354, 0.084], 0.0], [[0.124, -0.013], 0.0], [[-0.097, -0.13], 0.0], [[-0.319, -0.245], 0.0], [[-0.529, -0.381], 0.0], [[-0.762, -0.473], 0.0], [[-0.83, -0.47], 1]], [[[0.8299, -0.47], 2]], [[[0.8299, 0.47], 2]]]",6.67,0,0,0,0,4.216,0,0.0,4.75,19,0.0
basic_ca,3,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 2], [[-0.5533, 0.235], 1], [[0.0, 0.235], 2], [[0.0, -0.235], 2], [[0.5533, 0.235], 7], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 2]], [[[0.8299, 0.47], 2]]]",6.67,0,0,0,0,4.135,0,0.0,4.75,6,0.0

no_ca,4,"[[[[-0.8299, -0.47], 2]], [[[0.8299, -0.47], 1], [[0.5533, 0.235], 6], [[0.0, 0.235], 2], [[0.0, -0.235], 7], [[-0.5533, -0.235], 5], [[-0.5533, 0.235], 7], [[0.8299, -0.47], 1]], [[[0.8299, 0.47], 1], [[0.5533, 0.235], 2], [[0.0, -0.235], 2], [[-0.5533, -0.235], 2], [[-0.5533, 0.235], 2], [[0.8299, 0.47], 1]], [[[-0.8299, 0.47], 2]]]",12.5,1,0,0,1,7.872,0.25,0.032,9.25,11,0.091
pf_ca,4,"[[[[-0.8299, -0.47], 2]], [[[0.83, -0.47], 1.0], [[0.705, -0.253], 0.0], [[0.582, -0.036], 0.0], [[0.677, -0.267], 0.0], [[0.722, -0.513], 0.0], [[0.631, -0.28], 0.0], [[0.674, -0.526], 0.0], [[0.643, -0.278], 0.0], [[0.696, -0.523], 0.0], [[0.696, -0.273], 0.0], [[0.747, -0.518], 0.0], [[0.646, -0.289], 0.0], [[0.86, -0.418], 0.0], [[0.719, -0.212], 0.0], [[0.558, -0.02], 0.0], [[0.602, 0.226], 0.0], [[0.553, 0.235], 6.0], [[0.31, 0.291], 0.0], [[0.073, 0.212], 0.0], [[0.0, 0.235], 2.0], [[0.221, 0.352], 0.0], [[0.41, 0.516], 0.0], [[0.541, 0.728], 0.0], [[0.57, 0.977], 0.0], [[0.465, 0.75], 0.0], [[0.244, 0.866], 0.0], [[0.242, 0.616], 0.0], [[0.159, 0.38], 0.0], [[0.069, 0.147], 0.0], [[0.1, -0.101], 0.0], [[0.0, -0.235], 7.0], [[-0.25, -0.246], 0.0], [[-0.498, -0.272], 0.0], [[-0.553, -0.235], 5.0], [[-0.389, -0.046], 0.0], [[-0.504, 0.175], 0.0], [[-0.553, 0.235], 7.0], [[-0.35, 0.09], 0.0], [[-0.117, -0.001], 0.0], [[0.088, -0.145], 0.0], [[0.326, -0.221], 0.0], [[0.546, -0.34], 0.0], [[0.787, -0.405], 0.0], [[0.83, -0.47], 1]], [[[0.83, 0.47], 1.0], [[0.685, 0.266], 0.0], [[0.553, 0.235], 2.0], [[0.346, 0.095], 0.0], [[0.15, -0.06], 0.0], [[0.0, -0.235], 2.0], [[-0.25, -0.233], 0.0], [[-0.5, -0.243], 0.0], [[-0.553, -0.235], 2.0], [[-0.386, -0.049], 0.0], [[-0.52, 0.162], 0.0], [[-0.553, 0.235], 2.0], [[-0.339, 0.106], 0.0], [[-0.565, 0.001], 0.0], [[-0.325, 0.07], 0.0], [[-0.547, -0.046], 0.0], [[-0.37, 0.13], 0.0], [[-0.589, 0.01], 0.0], [[-0.433, -0.185], 0.0], [[-0.227, -0.044], 0.0], [[-0.019, 0.095], 0.0], [[0.203, 0.21], 0.0], [[0.417, 0.339], 0.0], [[0.659, 0.401], 0.0], [[0.83, 0.47], 1]], [[[-0.8299, 0.47], 2]]]",12.5,0,0,0,0,15.196,0,0.0,16.75,67,0.0
basic_ca,4,"[[[[-0.8299, -0.47], 2]], [[[0.8299, -0.47], 3.5], [[0.5533, 0.235], 6], [[0.0, 0.235], 2], [[0.0, -0.235], 7], [[-0.5533, -0.235], 5], [[-0.5533, 0.235], 7], [[0.8299, -0.47], 1]], [[[0.8299, 0.47], 1], [[0.5533, 0.235], 2], [[0.0, -0.235], 2], [[-0.5533, -0.235], 2], [[-0.5533, 0.235], 2], [[0.8299, 0.47], 1]], [[[-0.8299, 0.47], 2]]]",12.5,0,0,0,0,7.872,0,0.0,9.25,11,0.0

no_ca,1,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 7], [[-0.5533, 0.235], 4], [[0.0, 0.235], 5], [[0.0, -0.235], 7], [[0.5533, 0.235], 4], [[-0.8299, -0.47], 1]]]",41.3,0,0,0,0,4.135,0,0.0,4.75,6,0.0
pf_ca,1,"[[[[-0.83, -0.47], 1.0], [[-0.673, -0.275], 0.0], [[-0.553, -0.235], 7.0], [[-0.572, 0.014], 0.0], [[-0.553, 0.235], 4.0], [[-0.303, 0.241], 0.0], [[-0.053, 0.238], 0.0], [[0.0, 0.235], 5.0], [[-0.043, -0.011], 0.0], [[0.0, -0.235], 7.0], [[0.178, -0.059], 0.0], [[0.345, 0.126], 0.0], [[0.553, 0.235], 4.0], [[0.337, 0.11], 0.0], [[0.11, 0.005], 0.0], [[-0.114, -0.106], 0.0], [[-0.341, -0.212], 0.0], [[-0.533, -0.371], 0.0], [[-0.771, -0.448], 0.0], [[-0.83, -0.47], 1]]]",41.3,0,0,0,0,4.176,0,0.0,4.75,19,0.0
basic_ca,1,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 7], [[-0.5533, 0.235], 4], [[0.0, 0.235], 5], [[0.0, -0.235], 7], [[0.5533, 0.235], 4], [[-0.8299, -0.47], 1]]]",41.3,0,0,0,0,4.135,0,0.0,4.75,6,0.0

no_ca,2,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 8], [[-0.5533, 0.235], 2], [[0.0, 0.235], 8], [[0.0, -0.235], 7], [[0.5533, 0.235], 2], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 1], [[0.0, 0.235], 1], [[0.0, -0.235], 1], [[-0.5533, -0.235], 1], [[0.8299, -0.47], 1]]]",25.0,1,0,0,1,7.65,0.25,0.033,8.75,10,0.1
pf_ca,2,"[[[[-0.83, -0.47], 1.0], [[-0.685, -0.267], 0.0], [[-0.553, -0.235], 8.0], [[-0.798, -0.183], 0.0], [[-1.047, -0.163], 0.0], [[-0.869, 0.012], 0.0], [[-0.625, 0.069], 0.0], [[-0.553, 0.235], 2.0], [[-0.303, 0.228], 0.0], [[-0.057, 0.272], 0.0], [[0.0, 0.235], 8.0], [[-0.035, -0.013], 0.0], [[0.0, -0.235], 7.0], [[0.201, -0.087], 0.0], [[0.389, 0.078], 0.0], [[0.553, 0.235], 2.0], [[0.322, 0.141], 0.0], [[0.101, 0.023], 0.0], [[-0.099, -0.126], 0.0], [[-0.302, -0.273], 0.0], [[-0.522, -0.391], 0.0], [[-0.76, -0.468], 0.0], [[-0.83, -0.47], 1]], [[[0.83, -0.47], 1.0], [[0.653, -0.294], 0.0], [[0.441, -0.161], 0.0], [[0.24, -0.012], 0.0], [[0.105, 0.199], 0.0], [[0.0, 0.235], 1.0], [[-0.029, -0.013], 0.0], [[0.0, -0.235], 1.0], [[-0.249, -0.253], 0.0], [[0.001, -0.261], 0.0], [[-0.249, -0.264], 0.0], [[0.0, -0.254], 0.0], [[-0.25, -0.261], 0.0], [[-0.001, -0.235], 0.0], [[-0.249, -0.204], 0.0], [[0.001, -0.195], 0.0], [[-0.249, -0.208], 0.0], [[0.001, -0.225], 0.0], [[-0.24, -0.295], 0.0], [[0.009, -0.267], 0.0], [[-0.241, -0.264], 0.0], [[0.008, -0.244], 0.0], [[-0.242, -0.243], 0.0], [[0.008, -0.245], 0.0], [[-0.24, -0.211], 0.0], [[0.01, -0.226], 0.0], [[-0.24, -0.214], 0.0], [[-0.486, -0.174], 0.0], [[-0.553, -0.235], 1.0], [[-0.475, -0.472], 0.0], [[-0.225, -0.465], 0.0], [[0.024, -0.447], 0.0], [[0.274, -0.436], 0.0], [[0.523, -0.453], 0.0], [[0.771, -0.418], 0.0], [[0.83, -0.47], 1]]]",25.0,0,0,0,0,13.162,0,0.0,14.25,57,0.0
basic_ca,2,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 8], [[-0.5533, 0.235], 2], [[0.0, 0.235], 8], [[0.0, -0.235], 7], [[0.5533, 0.235], 2], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 1], [[0.0, 0.235], 1], [[0.0, -0.235], 5.5], [[-0.5533, -0.235], 1], [[0.8299, -0.47], 1]]]",36.25,0,0,0,0,7.65,0,0.0,8.75,10,0.0

no_ca,3,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 4], [[-0.5533, 0.235], 5], [[0.0, 0.235], 5], [[0.0, -0.235], 6], [[0.5533, 0.235], 7], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 1], [[0.5533, 0.235], 2], [[0.0, 0.235], 1], [[0.0, -0.235], 2], [[-0.5533, -0.235], 1], [[-0.5533, 0.235], 1], [[0.8299, -0.47], 1]], [[[0.8299, 0.47], 2]]]",19.05,1,0,0,1,8.491,0.25,0.029,10.0,12,0.083
pf_ca,3,"[[[[-0.83, -0.47], 1.0], [[-0.656, -0.29], 0.0], [[-0.553, -0.235], 4.0], [[-0.6, 0.011], 0.0], [[-0.553, 0.235], 5.0], [[-0.304, 0.257], 0.0], [[-0.161, 0.462], 0.0], [[0.045, 0.321], 0.0], [[0.0, 0.235], 5.0], [[0.001, -0.015], 0.0], [[0.0, -0.235], 6.0], [[0.172, -0.054], 0.0], [[0.369, 0.101], 0.0], [[0.553, 0.235], 7.0], [[0.357, 0.08], 0.0], [[0.116, 0.014], 0.0], [[-0.109, -0.095], 0.0], [[-0.302, -0.254], 0.0], [[-0.516, -0.383], 0.0], [[-0.763, -0.421], 0.0], [[-0.83, -0.47], 1]], [[[0.83, -0.47], 1.0], [[0.789, -0.223], 0.0], [[0.691, 0.007], 0.0], [[0.591, -0.222], 0.0], [[0.537, 0.022], 0.0], [[0.553, 0.235], 2.0], [[0.334, 0.115], 0.0], [[0.105, 0.214], 0.0], [[0.0, 0.235], 1.0], [[-0.074, -0.004], 0.0], [[0.0, -0.235], 2.0], [[-0.25, -0.242], 0.0], [[-0.5, -0.242], 0.0], [[-0.553, -0.235], 1.0], [[-0.552, -0.485], 0.0], [[-0.539, -0.235], 0.0], [[-0.523, -0.485], 0.0], [[-0.561, -0.238], 0.0], [[-0.6, 0.009], 0.0], [[-0.553, 0.235], 1.0], [[-0.334, 0.115], 0.0], [[-0.522, -0.049], 0.0], [[-0.286, -0.133], 0.0], [[-0.355, -0.373], 0.0], [[-0.112, -0.429], 0.0], [[0.137, -0.456], 0.0], [[0.385, -0.487], 0.0], [[0.627, -0.423], 0.0], [[0.83, -0.47], 1]], [[[0.8299, 0.47], 2]]]",19.05,0,0,0,0,11.03,0,0.0,12.0,48,0.0
basic_ca,3,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 4], [[-0.5533, 0.235], 5], [[0.0, 0.235], 5], [[0.0, -0.235], 6], [[0.5533, 0.235], 7], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 1], [[0.5533, 0.235], 2], [[0.0, 0.235], 1], [[0.0, -0.235], 2], [[-0.5533, -0.235], 2.0], [[-0.5533, 0.235], 1], [[0.8299, -0.47], 1]], [[[0.8299, 0.47], 2]]]",21.43,0,0,0,0,8.491,0,0.0,10.0,12,0.0

no_ca,4,"[[[[-0.8299, -0.47], 2]], [[[0.8299, -0.47], 1], [[0.5533, 0.235], 3], [[0.0, 0.235], 3], [[0.0, -0.235], 5], [[-0.5533, -0.235], 8], [[-0.5533, 0.235], 3], [[0.8299, -0.47], 1]], [[[0.8299, 0.47], 2]], [[[-0.8299, 0.47], 2]]]",29.03,0,0,0,0,4.356,0,0.0,5.25,6,0.0
pf_ca,4,"[[[[-0.8299, -0.47], 2]], [[[0.83, -0.47], 1.0], [[0.749, -0.233], 0.0], [[0.623, -0.018], 0.0], [[0.57, 0.227], 0.0], [[0.553, 0.235], 3.0], [[0.33, 0.123], 0.0], [[0.098, 0.219], 0.0], [[0.0, 0.235], 3.0], [[-0.059, -0.008], 0.0], [[0.0, -0.235], 5.0], [[-0.25, -0.227], 0.0], [[-0.5, -0.228], 0.0], [[-0.553, -0.235], 8.0], [[-0.397, -0.04], 0.0], [[-0.53, 0.172], 0.0], [[-0.553, 0.235], 3.0], [[-0.346, 0.096], 0.0], [[-0.114, 0.002], 0.0], [[0.088, -0.145], 0.0], [[0.324, -0.228], 0.0], [[0.56, -0.312], 0.0], [[0.804, -0.366], 0.0], [[0.83, -0.47], 1]], [[[0.8299, 0.47], 2]], [[[-0.8299, 0.47], 2]]]",29.03,0,0,0,0,4.582,0,0.0,5.75,22,0.0
basic_ca,4,"[[[[-0.8299, -0.47], 2]], [[[0.8299, -0.47], 1], [[0.5533, 0.235], 3], [[0.0, 0.235], 3], [[0.0, -0.235], 5], [[-0.5533, -0.235], 8], [[-0.5533, 0.235], 3], [[0.8299, -0.47], 1]], [[[0.8299, 0.47], 2]], [[[-0.8299, 0.47], 2]]]",29.03,0,0,0,0,4.356,0,0.0,5.25,6,0.0

no_ca,1,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 5], [[-0.5533, 0.235], 9], [[0.0, 0.235], 2], [[0.0, -0.235], 7], [[0.5533, 0.235], 4], [[-0.8299, -0.47], 1]]]",25.0,0,0,0,0,4.135,0,0.0,4.75,6,0.0
