Strategy,n_drones,Plan,Sensing Mismatch %,Total Collisions,Cross Collisions,Parallel_Collisions,Cell Occupied Collisions,Total Flights Distance,Total Collision Distance,Risk of Collision,Total Duration of Flights,Number of Flights,Average Collisions per Flight
basic_ca,4,"[[[[-0.8299, -0.47], 2]], [[[0.8299, -0.47], 1], [[0.5533, 0.235], 2], [[0.0, 0.235], 1], [[0.0, -0.235], 1], [[-0.5533, -0.235], 5], [[-0.5533, 0.235], 6], [[0.8299, -0.47], 1]], [[[0.8299, 0.47], 2]], [[[-0.8299, 0.47], 2]]]",6.25,0,0,0,0,4.356,0,0.0,6.0,6,0.0

no_ca,1,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 5], [[-0.5533, 0.235], 5], [[0.0, 0.235], 1], [[0.0, -0.235], 3], [[0.5533, 0.235], 11], [[-0.8299, -0.47], 1]]]",73.68,0,0,0,0,4.135,0,0.0,5.5,6,0.0
pf_ca,1,"[[[[-0.83, -0.47], 1.0], [[-0.553, -0.235], 5.0], [[-0.553, 0.235], 5.0], [[-0.968, 0.514], 0.0], [[-0.485, 0.385], 0.0], [[-0.013, 0.22], 0.0], [[0.0, 0.235], 1.0], [[0.0, -0.235], 3.0], [[0.378, 0.093], 0.0], [[0.553, 0.235], 11.0], [[0.165, -0.08], 0.0], [[-0.297, -0.272], 0.0], [[-0.752, -0.478], 0.0], [[-0.83, -0.47], 1]]]",73.68,0,0,0,0,5.127,0,0.0,6.5,13,0.0
basic_ca,1,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 5], [[-0.5533, 0.235], 5], [[0.0, 0.235], 1], [[0.0, -0.235], 3], [[0.5533, 0.235], 11], [[-0.8299, -0.47], 1]]]",73.68,0,0,0,0,4.135,0,0.0,5.5,6,0.0

no_ca,2,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 3], [[-0.5533, 0.235], 6], [[0.0, 0.235], 6], [[0.0, -0.235], 2], [[0.5533, 0.235], 6], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 2]]]",11.54,0,0,0,0,4.135,0,0.0,5.5,6,0.0
pf_ca,2,"[[[[-0.83, -0.47], 1.0], [[-0.553, -0.235], 3.0], [[-0.553, 0.235], 6.0], [[-0.234, 0.62], 0.0], [[0.0, 0.235], 6.0], [[0.0, -0.235], 2.0], [[-0.425, 0.029], 0.0], [[0.052, 0.179], 0.0], [[0.316, -0.246], 0.0], [[-0.1, 0.032], 0.0], [[-0.453, 0.386], 0.0], [[0.04, 0.306], 0.0], [[0.52, 0.165], 0.0], [[0.553, 0.235], 6.0], [[0.189, 0.578], 0.0], [[-0.132, 0.195], 0.0], [[-0.475, -0.169], 0.0], [[-0.83, -0.47], 1]], [[[0.8299, -0.47], 2]]]",11.54,0,0,0,0,7.797,0,0.0,8.5,17,0.0
basic_ca,2,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 3], [[-0.5533, 0.235], 6], [[0.0, 0.235], 6], [[0.0, -0.235], 2], [[0.5533, 0.235], 6], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 2]]]",11.54,0,0,0,0,4.135,0,0.0,5.5,6,0.0

no_ca,3,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 7], [[-0.5533, 0.235], 9], [[0.0, 0.235], 10], [[0.0, -0.235], 1], [[0.5533, 0.235], 1], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 2]], [[[0.8299, 0.47], 2]]]",18.52,0,0,0,0,4.135,0,0.0,5.5,6,0.0
pf_ca,3,"[[[[-0.83, -0.47], 1.0], [[-0.553, -0.235], 7.0], [[-0.553, 0.235], 9.0], [[-0.156, -0.068], 0.0], [[0.0, 0.235], 10.0], [[0.0, -0.235], 1.0], [[-0.441, 0.0], 0.0], [[0.049, 0.099], 0.0], [[-0.427, -0.053], 0.0], [[0.03, 0.148], 0.0], [[-0.449, 0.005], 0.0], [[0.038, 0.121], 0.0], [[-0.445, -0.011], 0.0], [[0.04, 0.114], 0.0], [[-0.43, -0.058], 0.0], [[0.049, 0.084], 0.0], [[-0.432, -0.052], 0.0], [[0.014, 0.174], 0.0], [[-0.474, 0.065], 0.0], [[0.025, 0.093], 0.0], [[-0.458, -0.035], 0.0], [[0.018, 0.119], 0.0], [[-0.463, -0.019], 0.0], [[-0.015, 0.204], 0.0], [[-0.495, 0.063], 0.0], [[-0.004, 0.158], 0.0], [[-0.476, -0.006], 0.0], [[-0.004, 0.157], 0.0], [[-0.481, 0.008], 0.0], [[0.007, 0.117], 0.0], [[-0.468, -0.04], 0.0], [[0.014, 0.095], 0.0], [[-0.467, -0.043], 0.0], [[0.002, 0.132], 0.0], [[-0.475, -0.02], 0.0], [[-0.004, 0.147], 0.0], [[-0.477, -0.013], 0.0], [[-0.0, 0.138], 0.0], [[-0.482, 0.003], 0.0], [[0.007, 0.109], 0.0], [[-0.467, -0.051], 0.0], [[0.007, 0.11], 0.0], [[-0.482, 0.003], 0.0], [[0.004, 0.122], 0.0], [[-0.475, -0.022], 0.0], [[0.015, 0.077], 0.0], [[-0.471, -0.041], 0.0], [[0.02, 0.056], 0.0], [[-0.454, -0.103], 0.0], [[0.029, 0.023], 0.0], [[-0.285, 0.413], 0.0], [[0.209, 0.331], 0.0], [[0.553, 0.235], 1.0], [[0.059, 0.158], 0.0], [[-0.441, 0.163], 0.0], [[-0.708, -0.259], 0.0], [[-0.83, -0.47], 1]], [[[0.8299, -0.47], 2]], [[[0.8299, 0.47], 2]]]",18.52,0,0,0,0,27.25,0,0.0,28.0,56,0.0
basic_ca,3,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 7], [[-0.5533, 0.235], 9], [[0.0, 0.235], 10], [[0.0, -0.235], 1], [[0.5533, 0.235], 1], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 2]], [[[0.8299, 0.47], 2]]]",18.52,0,0,0,0,4.135,0,0.0,5.5,6,0.0

no_ca,4,"[[[[-0.8299, -0.47], 2]], [[[0.8299, -0.47], 1], [[0.5533, 0.235], 3], [[0.0, 0.235], 3], [[0.0, -0.235], 10], [[-0.5533, -0.235], 1], [[-0.5533, 0.235], 7], [[0.8299, -0.47], 1]], [[[0.8299, 0.47], 2]], [[[-0.8299, 0.47], 2]]]",14.29,0,0,0,0,4.356,0,0.0,6.0,6,0.0
pf_ca,4,"[[[[-0.8299, -0.47], 2]], [[[0.83, -0.47], 1.0], [[0.624, -0.014], 0.0], [[0.553, 0.235], 3.0], [[0.2, -0.119], 0.0], [[0.0, 0.235], 3.0], [[0.0, -0.235], 10.0], [[0.494, -0.157], 0.0], [[0.138, -0.509], 0.0], [[-0.268, -0.218], 0.0], [[-0.553, -0.235], 1.0], [[-0.553, 0.235], 7.0], [[-0.057, 0.177], 0.0], [[0.192, -0.257], 0.0], [[0.676, -0.381], 0.0], [[0.83, -0.47], 1]], [[[0.8299, 0.47], 2]], [[[-0.8299, 0.47], 2]]]",14.29,0,0,0,0,6.069,0,0.0,7.0,14,0.0
basic_ca,4,"[[[[-0.8299, -0.47], 2]], [[[0.8299, -0.47], 1], [[0.5533, 0.235], 3], [[0.0, 0.235], 3], [[0.0, -0.235], 10], [[-0.5533, -0.235], 1], [[-0.5533, 0.235], 7], [[0.8299, -0.47], 1]], [[[0.8299, 0.47], 2]], [[[-0.8299, 0.47], 2]]]",14.29,0,0,0,0,4.356,0,0.0,6.0,6,0.0

no_ca,1,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 8], [[-0.5533, 0.235], 1], [[0.0, 0.235], 1], [[0.0, -0.235], 8], [[0.5533, 0.235], 8], [[-0.8299, -0.47], 1]]]",69.23,0,0,0,0,4.135,0,0.0,5.5,6,0.0
pf_ca,1,"[[[[-0.83, -0.47], 1.0], [[-0.553, -0.235], 8.0], [[-0.553, 0.235], 1.0], [[-0.484, -0.26], 0.0], [[-0.086, 0.043], 0.0], [[0.0, 0.235], 1.0], [[0.0, -0.235], 8.0], [[0.392, 0.076], 0.0], [[0.553, 0.235], 8.0], [[0.108, 0.008], 0.0], [[-0.374, -0.125], 0.0], [[-0.727, -0.48], 0.0], [[-0.83, -0.47], 1]]]",69.23,0,0,0,0,4.844,0,0.0,6.0,12,0.0
basic_ca,1,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 8], [[-0.5533, 0.235], 1], [[0.0, 0.235], 1], [[0.0, -0.235], 8], [[0.5533, 0.235], 8], [[-0.8299, -0.47], 1]]]",69.23,0,0,0,0,4.135,0,0.0,5.5,6,0.0

no_ca,2,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 4], [[-0.5533, 0.235], 4], [[0.0, 0.235], 11], [[0.0, -0.235], 4], [[0.5533, 0.235], 4], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 2]]]",28.57,0,0,0,0,4.135,0,0.0,5.5,6,0.0
pf_ca,2,"[[[[-0.83, -0.47], 1.0], [[-0.553, -0.235], 4.0], [[-0.553, 0.235], 4.0], [[-1.04, 0.12], 0.0], [[-0.541, 0.146], 0.0], [[-0.838, 0.548], 0.0], [[-0.359, 0.403], 0.0], [[0.0, 0.235], 11.0], [[0.0, -0.235], 4.0], [[-0.428, 0.023], 0.0], [[0.021, 0.243], 0.0], [[0.519, 0.196], 0.0], [[0.553, 0.235], 4.0], [[0.193, 0.582], 0.0], [[-0.184, 0.253], 0.0], [[-0.541, -0.097], 0.0], [[-0.83, -0.47], 1]], [[[0.8299, -0.47], 2]]]",28.57,0,0,0,0,7.224,0,0.0,8.0,16,0.0
basic_ca,2,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 4], [[-0.5533, 0.235], 4], [[0.0, 0.235], 11], [[0.0, -0.235], 4], [[0.5533, 0.235], 4], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 2]]]",28.57,0,0,0,0,4.135,0,0.0,5.5,6,0.0

no_ca,3,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 8], [[-0.5533, 0.235], 2], [[0.0, 0.235], 4], [[0.0, -0.235], 6], [[0.5533, 0.235], 8], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 2]], [[[0.8299, 0.47], 2]]]",9.68,0,0,0,0,4.135,0,0.0,5.5,6,0.0
pf_ca,3,"[[[[-0.83, -0.47], 1.0], [[-0.553, -0.235], 8.0], [[-0.553, 0.235], 2.0], [[-0.859, 0.631], 0.0], [[-0.414, 0.402], 0.0], [[0.0, 0.235], 4.0], [[0.0, -0.235], 6.0], [[-0.427, 0.025], 0.0], [[0.033, 0.221], 0.0], [[-0.449, 0.089], 0.0], [[0.051, 0.075], 0.0], [[-0.424, -0.082], 0.0], [[0.043, 0.095], 0.0], [[-0.433, -0.056], 0.0], [[0.045, 0.091], 0.0], [[-0.424, -0.083], 0.0], [[0.063, 0.029], 0.0], [[-0.437, 0.016], 0.0], [[0.042, 0.162], 0.0], [[-0.446, 0.05], 0.0], [[0.037, 0.18], 0.0], [[-0.434, 0.013], 0.0], [[0.045, 0.155], 0.0], [[-0.439, 0.032], 0.0], [[0.052, 0.123], 0.0], [[-0.429, -0.012], 0.0], [[0.027, 0.191], 0.0], [[-0.455, 0.06], 0.0], [[0.045, 0.045], 0.0], [[-0.268, 0.435], 0.0], [[0.212, 0.296], 0.0], [[0.553, 0.235], 8.0], [[0.06, 0.155], 0.0], [[-0.44, 0.143], 0.0], [[-0.665, -0.303], 0.0], [[-0.83, -0.47], 1]], [[[0.8299, -0.47], 2]], [[[0.8299, 0.47], 2]]]",9.68,0,0,0,0,16.828,0,0.0,17.5,35,0.0
basic_ca,3,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 8], [[-0.5533, 0.235], 2], [[0.0, 0.235], 4], [[0.0, -0.235], 6], [[0.5533, 0.235], 8], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 2]], [[[0.8299, 0.47], 2]]]",9.68,0,0,0,0,4.135,0,0.0,5.5,6,0.0

no_ca,4,"[[[[-0.8299, -0.47], 2]], [[[0.8299, -0.47], 1], [[0.5533, 0.235], 3], [[0.0, 0.235], 3], [[0.0, -0.235], 7], [[-0.5533, -0.235], 1], [[-0.5533, 0.235], 4], [[0.8299, -0.47], 1]], [[[0.8299, 0.47], 2]], [[[-0.8299, 0.47], 2]]]",14.29,0,0,0,0,4.356,0,0.0,6.0,6,0.0
pf_ca,4,"[[[[-0.8299, -0.47], 2]], [[[0.83, -0.47], 1.0], [[0.621, -0.016], 0.0], [[0.553, 0.235], 3.0], [[0.207, -0.125], 0.0], [[0.0, 0.235], 3.0], [[0.0, -0.235], 7.0], [[0.491, -0.14], 0.0], [[0.164, -0.518], 0.0], [[-0.29, -0.308], 0.0], [[-0.553, -0.235], 1.0], [[-0.553, 0.235], 4.0], [[-0.059, 0.162], 0.0], [[0.173, -0.281], 0.0], [[0.67, -0.336], 0.0], [[0.83, -0.47], 1]], [[[0.8299, 0.47], 2]], [[[-0.8299, 0.47], 2]]]",14.29,0,0,0,0,6.096,0,0.0,7.0,14,0.0
basic_ca,4,"[[[[-0.8299, -0.47], 2]], [[[0.8299, -0.47], 1], [[0.5533, 0.235], 3], [[0.0, 0.235], 3], [[0.0, -0.235], 7], [[-0.5533, -0.235], 1], [[-0.5533, 0.235], 4], [[0.8299, -0.47], 1]], [[[0.8299, 0.47], 2]], [[[-0.8299, 0.47], 2]]]",14.29,0,0,0,0,4.356,0,0.0,6.0,6,0.0

no_ca,1,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 7], [[-0.5533, 0.235], 7], [[0.0, 0.235], 4], [[0.0, -0.235], 8], [[0.5533, 0.235], 3], [[-0.8299, -0.47], 1]]]",14.71,0,0,0,0,4.135,0,0.0,5.5,6,0.0
pf_ca,1,"[[[[-0.83, -0.47], 1.0], [[-0.553, -0.235], 7.0], [[-0.553, 0.235], 7.0], [[-0.085, 0.411], 0.0], [[0.0, 0.235], 4.0], [[0.0, -0.235], 8.0], [[0.386, 0.083], 0.0], [[0.553, 0.235], 3.0], [[0.123, -0.02], 0.0], [[-0.347, -0.19], 0.0], [[-0.847, -0.198], 0.0], [[-0.83, -0.47], 1]]]",14.71,0,0,0,0,4.497,0,0.0,5.5,11,0.0
basic_ca,1,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 7], [[-0.5533, 0.235], 7], [[0.0, 0.235], 4], [[0.0, -0.235], 8], [[0.5533, 0.235], 3], [[-0.8299, -0.47], 1]]]",14.71,0,0,0,0,4.135,0,0.0,5.5,6,0.0

no_ca,2,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 8], [[-0.5533, 0.235], 3], [[0.0, 0.235], 6], [[0.0, -0.235], 6], [[0.5533, 0.235], 3], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 1], [[0.0, 0.235], 1], [[0.0, -0.235], 1], [[-0.5533, -0.235], 1], [[0.8299, -0.47], 1]]]",14.71,1,0,0,1,7.65,0.5,0.065,10.0,10,0.1
pf_ca,2,"[[[[-0.83, -0.47], 1.0], [[-0.553, -0.235], 8.0], [[-0.553, 0.235], 3.0], [[-0.621, 0.73], 0.0], [[-0.24, 0.406], 0.0], [[0.0, 0.235], 6.0], [[0.0, -0.235], 6.0], [[-0.439, 0.004], 0.0], [[0.035, 0.164], 0.0], [[0.107, 0.659], 0.0], [[0.398, 0.252], 0.0], [[0.553, 0.235], 3.0], [[0.207, 0.596], 0.0], [[-0.046, 0.165], 0.0], [[-0.435, -0.15], 0.0], [[-0.856, -0.419], 0.0], [[-0.83, -0.47], 1]], [[[0.83, -0.47], 1.0], [[0.523, -0.075], 0.0], [[0.093, 0.181], 0.0], [[0.0, 0.235], 1.0], [[0.0, -0.235], 1.0], [[0.476, -0.389], 0.0], [[-0.013, -0.284], 0.0], [[0.469, -0.418], 0.0], [[-0.019, -0.306], 0.0], [[0.455, -0.465], 0.0], [[-0.011, -0.283], 0.0], [[0.474, -0.405], 0.0], [[-0.025, -0.39], 0.0], [[0.457, -0.521], 0.0], [[-0.012, -0.349], 0.0], [[0.312, -0.729], 0.0], [[-0.125, -0.487], 0.0], [[-0.553, -0.235], 1.0], [[-0.452, -0.725], 0.0], [[0.018, -0.554], 0.0], [[0.518, -0.544], 0.0], [[0.83, -0.47], 1]]]",14.71,0,0,0,0,16.707,0,0.0,18.5,37,0.0
basic_ca,2,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 18.0], [[-0.5533, 0.235], 3], [[0.0, 0.235], 6], [[0.0, -0.235], 6], [[0.5533, 0.235], 3], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 1], [[0.0, 0.235], 1], [[0.0, -0.235], 14.5], [[-0.5533, -0.235], 1], [[0.8299, -0.47], 1]]]",83.82,1,0,0,1,7.65,0.5,0.065,10.0,10,0.1

no_ca,3,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 1], [[-0.5533, 0.235], 2], [[0.0, 0.235], 2], [[0.0, -0.235], 10], [[0.5533, 0.235], 4], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 2]], [[[0.8299, 0.47], 2]]]",20.83,0,0,0,0,4.135,0,0.0,5.5,6,0.0
pf_ca,3,"[[[[-0.83, -0.47], 1.0], [[-0.553, -0.235], 1.0], [[-0.553, 0.235], 2.0], [[-0.628, -0.259], 0.0], [[-0.272, 0.092], 0.0], [[0.0, 0.235], 2.0], [[0.0, -0.235], 10.0], [[-0.429, 0.022], 0.0], [[0.066, 0.098], 0.0], [[-0.431, 0.156], 0.0], [[0.062, 0.071], 0.0], [[-0.434, 0.138], 0.0], [[0.066, 0.148], 0.0], [[0.553, 0.235], 4.0], [[0.06, 0.153], 0.0], [[-0.44, 0.138], 0.0], [[-0.778, -0.231], 0.0], [[-0.83, -0.47], 1]], [[[0.8299, -0.47], 2]], [[[0.8299, 0.47], 2]]]",20.83,0,0,0,0,7.852,0,0.0,8.5,17,0.0
basic_ca,3,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 1], [[-0.5533, 0.235], 2], [[0.0, 0.235], 2], [[0.0, -0.235], 10], [[0.5533, 0.235], 4], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 2]], [[[0.8299, 0.47], 2]]]",20.83,0,0,0,0,4.135,0,0.0,5.5,6,0.0

no_ca,4,"[[[[-0.8299, -0.47], 2]], [[[0.8299, -0.47], 1], [[0.5533, 0.235], 5], [[0.0, 0.235], 7], [[0.0, -0.235], 4], [[-0.5533, -0.235], 10], [[-0.5533, 0.235], 2], [[0.8299, -0.47], 1]], [[[0.8299, 0.47], 2]], [[[-0.8299, 0.47], 2]]]",20.0,0,0,0,0,4.356,0,0.0,6.0,6,0.0
pf_ca,4,"[[[[-0.8299, -0.47], 2]], [[[0.83, -0.47], 1.0], [[0.637, -0.009], 0.0], [[0.553, 0.235], 5.0], [[0.188, -0.106], 0.0], [[0.0, 0.235], 7.0], [[0.0, -0.235], 4.0], [[0.493, -0.149], 0.0], [[0.136, -0.5], 0.0], [[-0.255, -0.188], 0.0], [[-0.553, -0.235], 10.0], [[-0.553, 0.235], 2.0], [[-0.056, 0.185], 0.0], [[0.159, -0.267], 0.0], [[0.659, -0.285], 0.0], [[0.83, -0.47], 1]], [[[0.8299, 0.47], 2]], [[[-0.8299, 0.47], 2]]]",20.0,0,0,0,0,6.142,0,0.0,7.0,14,0.0
basic_ca,4,"[[[[-0.8299, -0.47], 2]], [[[0.8299, -0.47], 1], [[0.5533, 0.235], 5], [[0.0, 0.235], 7], [[0.0, -0.235], 4], [[-0.5533, -0.235], 10], [[-0.5533, 0.235], 2], [[0.8299, -0.47], 1]], [[[0.8299, 0.47], 2]], [[[-0.8299, 0.47], 2]]]",20.0,0,0,0,0,4.356,0,0.0,6.0,6,0.0

no_ca,1,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 8], [[-0.5533, 0.235], 3], [[0.0, 0.235], 7], [[0.0, -0.235], 3], [[0.5533, 0.235], 8], [[-0.8299, -0.47], 1]]]",3.33,0,0,0,0,4.135,0,0.0,5.5,6,0.0
pf_ca,1,"[[[[-0.83, -0.47], 1.0], [[-0.553, -0.235], 8.0], [[-0.553, 0.235], 3.0], [[-0.069, 0.36], 0.0], [[0.0, 0.235], 7.0], [[0.0, -0.235], 3.0], [[0.325, 0.145], 0.0], [[0.553, 0.235], 8.0], [[0.141, -0.047], 0.0], [[-0.323, -0.235], 0.0], [[-0.806, -0.362], 0.0], [[-0.83, -0.47], 1]]]",3.33,0,0,0,0,4.301,0,0.0,5.5,11,0.0
basic_ca,1,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 8], [[-0.5533, 0.235], 3], [[0.0, 0.235], 7], [[0.0, -0.235], 3], [[0.5533, 0.235], 8], [[-0.8299, -0.47], 1]]]",3.33,0,0,0,0,4.135,0,0.0,5.5,6,0.0

no_ca,2,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 7], [[-0.5533, 0.235], 4], [[0.0, 0.235], 3], [[0.0, -0.235], 6], [[0.5533, 0.235], 8], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 1], [[0.5533, 0.235], 2], [[0.0, 0.235], 1], [[0.0, -0.235], 2], [[-0.5533, -0.235], 2], [[-0.5533, 0.235], 1], [[0.8299, -0.47], 1]]]",21.74,3,2,0,1,8.491,3.5,0.412,11.5,12,0.25
pf_ca,2,"[[[[-0.83, -0.47], 1.0], [[-0.553, -0.235], 7.0], [[-0.553, 0.235], 4.0], [[-0.909, -0.117], 0.0], [[-1.217, -0.51], 0.0], [[-0.751, -0.328], 0.0], [[-0.354, -0.024], 0.0], [[0.0, 0.235], 3.0], [[0.0, -0.235], 6.0], [[-0.433, 0.016], 0.0], [[0.035, 0.192], 0.0], [[-0.166, -0.265], 0.0], [[-0.579, 0.016], 0.0], [[-0.092, 0.131], 0.0], [[-0.338, -0.304], 0.0], [[0.089, -0.044], 0.0], [[-0.336, 0.218], 0.0], [[0.163, 0.229], 0.0], [[0.553, 0.235], 8.0], [[0.192, 0.581], 0.0], [[-0.16, 0.226], 0.0], [[-0.528, -0.112], 0.0], [[-0.83, -0.47], 1]], [[[0.83, -0.47], 1.0], [[0.591, -0.031], 0.0], [[0.553, 0.235], 2.0], [[0.494, 0.732], 0.0], [[0.18, 0.342], 0.0], [[0.0, 0.235], 1.0], [[0.0, -0.235], 2.0], [[0.326, -0.614], 0.0], [[-0.141, -0.435], 0.0], [[-0.553, -0.235], 2.0], [[-0.553, 0.235], 1.0], [[-0.257, 0.638], 0.0], [[-0.083, 1.107], 0.0], [[0.149, 0.664], 0.0], [[0.495, 1.025], 0.0], [[0.902, 1.316], 0.0], [[0.887, 0.816], 0.0], [[0.818, 0.321], 0.0], [[0.733, -0.172], 0.0], [[0.83, -0.47], 1]]]",21.74,3,2,0,1,19.289,2.5,0.13,20.5,41,0.073
basic_ca,2,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 17.0], [[-0.5533, 0.235], 4], [[0.0, 0.235], 3], [[0.0, -0.235], 6], [[0.5533, 0.235], 8], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 1], [[0.5533, 0.235], 2], [[0.0, 0.235], 1], [[0.0, -0.235], 12.0], [[-0.5533, -0.235], 2], [[-0.5533, 0.235], 1], [[0.8299, -0.47], 1]]]",65.22,3,2,0,1,8.491,3.5,0.412,11.5,12,0.25

no_ca,3,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 8], [[-0.5533, 0.235], 5], [[0.0, 0.235], 6], [[0.0, -0.235], 3], [[0.5533, 0.235], 2], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 2]], [[[0.8299, 0.47], 2]]]",7.69,0,0,0,0,4.135,0,0.0,5.5,6,0.0
pf_ca,3,"[[[[-0.83, -0.47], 1.0], [[-0.553, -0.235], 8.0], [[-0.553, 0.235], 5.0], [[-0.353, 0.693], 0.0], [[-0.066, 0.284], 0.0], [[0.0, 0.235], 6.0], [[0.0, -0.235], 3.0], [[-0.429, 0.022], 0.0], [[0.058, 0.135], 0.0], [[-0.437, 0.206], 0.0], [[0.062, 0.18], 0.0], [[0.553, 0.235], 2.0], [[0.059, 0.159], 0.0], [[-0.441, 0.151], 0.0], [[-0.703, -0.274], 0.0], [[-0.83, -0.47], 1]], [[[0.8299, -0.47], 2]], [[[0.8299, 0.47], 2]]]",7.69,0,0,0,0,6.611,0,0.0,7.5,15,0.0
basic_ca,3,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 8], [[-0.5533, 0.235], 5], [[0.0, 0.235], 6], [[0.0, -0.235], 3], [[0.5533, 0.235], 2], [[-0.8299, -0.47], 1]], [[[0.8299, -0.47], 2]], [[[0.8299, 0.47], 2]]]",7.69,0,0,0,0,4.135,0,0.0,5.5,6,0.0

no_ca,4,"[[[[-0.8299, -0.47], 2]], [[[0.8299, -0.47], 1], [[0.5533, 0.235], 2], [[0.0, 0.235], 7], [[0.0, -0.235], 4], [[-0.5533, -0.235], 7], [[-0.5533, 0.235], 2], [[0.8299, -0.47], 1]], [[[0.8299, 0.47], 2]], [[[-0.8299, 0.47], 2]]]",18.52,0,0,0,0,4.356,0,0.0,6.0,6,0.0
pf_ca,4,"[[[[-0.8299, -0.47], 2]], [[[0.83, -0.47], 1.0], [[0.629, -0.012], 0.0], [[0.553, 0.235], 2.0], [[0.199, -0.118], 0.0], [[0.0, 0.235], 7.0], [[0.0, -0.235], 4.0], [[0.493, -0.152], 0.0], [[0.14, -0.506], 0.0], [[-0.318, -0.306], 0.0], [[-0.553, -0.235], 7.0], [[-0.553, 0.235], 2.0], [[-0.056, 0.185], 0.0], [[0.17, -0.261], 0.0], [[0.658, -0.369], 0.0], [[0.83, -0.47], 1]], [[[0.8299, 0.47], 2]], [[[-0.8299, 0.47], 2]]]",18.52,0,0,0,0,6.048,0,0.0,7.0,14,0.0
basic_ca,4,"[[[[-0.8299, -0.47], 2]], [[[0.8299, -0.47], 1], [[0.5533, 0.235], 2], [[0.0, 0.235], 7], [[0.0, -0.235], 4], [[-0.5533, -0.235], 7], [[-0.5533, 0.235], 2], [[0.8299, -0.47], 1]], [[[0.8299, 0.47], 2]], [[[-0.8299, 0.47], 2]]]",18.52,0,0,0,0,4.356,0,0.0,6.0,6,0.0

no_ca,1,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 9], [[-0.5533, 0.235], 5], [[0.0, 0.235], 10], [[0.0, -0.235], 4], [[0.5533, 0.235], 1], [[-0.8299, -0.47], 1]]]",25.64,0,0,0,0,4.135,0,0.0,5.5,6,0.0
pf_ca,1,"[[[[-0.83, -0.47], 1.0], [[-0.553, -0.235], 9.0], [[-0.553, 0.235], 5.0], [[-0.228, -0.145], 0.0], [[0.0, 0.235], 10.0], [[0.0, -0.235], 4.0], [[0.295, 0.169], 0.0], [[0.553, 0.235], 1.0], [[0.124, -0.021], 0.0], [[-0.362, -0.141], 0.0], [[-0.729, -0.48], 0.0], [[-0.83, -0.47], 1]]]",25.64,0,0,0,0,4.614,0,0.0,5.5,11,0.0
basic_ca,1,"[[[[-0.8299, -0.47], 1], [[-0.5533, -0.235], 9], [[-0.5533, 0.235], 5], [[0.0, 0.235], 10], [[0.0, -0.235], 4], [[0.5533, 0.235], 1], [[-0.8299, -0.47], 1]]]",25.64,0,0,0,0,4.135,0,0.0,5.5,6,0.0

